896,T0.7,T0.8
1.824615078778005,2.385282137693864,1.692929958963774
5.089482198528558,4.322654555413567,4.237641117119119
6.621291760519557,5.398777628998076,6.087331193886346
3.3675282693871327,1.0399210909765384,4.320598421947695
2.1340565645548835,3.3930092982402096,3.465852944286889
0.0,0.0,1.081723604305354
7.784439300950434,7.81311688721224,8.634375290549876
5.466500628076533,5.362202548592466,5.547791996674059
4.856157757026546,4.322654555413567,4.611634412683991
1.4301513955146576,4.244427258259998,2.1209125051964186
1.4301513955146576,0.0,0.0
2.1340565645548835,0.0,2.7187049314574803
8.273536805533693,7.1867360718698405,8.37287691088513
7.427687811045299,7.764895561954965,7.489046093392528
4.02261188025902,4.161713826150124,5.108394717432779
5.258688447768312,5.076369719801864,4.3990438140965855
6.031229696861563,6.41767052452145,5.740886364650992
5.742471066877271,5.631724156777347,5.615069586916494
2.1340565645548835,0.0,1.081723604305354
7.270294094243686,7.771883790387803,7.0404311137700715
5.7874324012127625,5.600661764733968,5.28403843562497
1.4301513955146576,1.0399210909765384,1.692929958963774
1.4301513955146576,1.0399210909765384,3.604739428120841
0.8854767201948464,0.0,1.692929958963774
2.1340565645548835,4.244427258259998,3.465852944286889
7.576008029668603,7.617513822701472,7.69741383686473
4.356821614027285,3.6573275499737368,3.847872573248563
7.230145295717194,6.960760476792537,7.202317668064374
5.159563533607588,5.662131822406488,5.989310299083667
4.856157757026546,3.98053834928957,4.737738392123119
3.777222373109846,4.53471025753819,3.465852944286889
7.490218053613686,6.923590523943039,7.497984996365636
3.108754376311148,1.0399210909765384,1.692929958963774
3.8637402043734568,2.385282137693864,3.465852944286889
2.388706117066035,4.598992446943178,2.4505522388752183
0.8854767201948464,0.0,1.081723604305354
5.4938874012688155,6.537327466754477,5.679349094352874
4.095934905275212,4.660532175221,4.676063785822748
6.421854381723968,5.910311749663849,7.015747033792463
7.833500435140976,7.529540210684472,7.461892189849772
8.482787224748435,8.253427611107465,8.65450274774654
4.525552067463755,3.8806363051174015,3.312157763979618
6.981983841213517,6.910984637342377,7.367500356130664
7.093602364796387,6.585719222498922,7.123643886364934
6.333660700546816,5.832234452988337,6.133952293360991
0.0,0.0,1.081723604305354
8.437664632368906,7.839965134900905,8.686133774522737
7.4488337958696365,6.8982676322107865,7.720510309986435
5.438583893485182,5.777732016175443,5.884140942768414
6.421854381723968,7.078168201230638,6.366481645303116
6.068138665998897,3.98053834928957,6.087331193886346
7.833500435140976,7.496171364231849,7.95280226733956
2.9595846507288517,4.39685741355359,3.604739428120841
4.813319392743866,5.163973699473649,5.108394717432779
5.954452186274923,6.121999400805971,5.440600237020426
7.778883631725957,6.64781567907787,8.235322658084486
0.8854767201948464,3.7732982502252463,0.0
8.923917156278042,9.003421964644813,8.802544598954901
5.015821953712903,5.631724156777347,5.3248003042224
4.813319392743866,3.0691532897951093,5.615069586916494
2.1340565645548835,1.0399210909765384,2.4505522388752183
5.381075613001941,3.7732982502252463,4.473442871464264
5.258688447768312,4.161713826150124,3.955621760874324
2.793193551827114,2.650896865013016,2.7187049314574803
4.095934905275212,3.6573275499737368,4.237641117119119
1.824615078778005,1.0399210909765384,1.692929958963774
5.672287367499894,6.41767052452145,6.423894226280647
6.531638719393959,6.7218566275685205,6.566682951147342
6.902465498817952,6.819517598482489,6.844102538328743
4.295888232083969,5.777732016175443,3.731421765117163
3.3675282693871327,5.88475262004847,3.1401148593054975
3.777222373109846,3.3930092982402096,1.692929958963774
5.809398302286746,5.662131822406488,6.063443230614204
3.5868697456056577,5.691911793200492,3.465852944286889
0.8854767201948464,0.0,1.081723604305354
5.258688447768312,5.205858390991043,5.770697880915195
6.393051401029043,6.077568956498657,6.772237174073755
1.4301513955146576,0.0,2.7187049314574803
6.912648304140106,5.503248162004732,7.015747033792463
7.778883631725957,8.550226464224027,7.550485640478492
6.839811544040777,6.923590523943039,6.952123366495095
5.5730600817772,4.660532175221,4.90836353686475
5.547148967576114,5.398777628998076,5.547791996674059
6.922759740799744,6.487256021142228,7.146563278657072
5.159563533607588,4.39685741355359,4.90836353686475
6.881881701849559,6.537327466754477,7.58445383372952
7.120207999920873,6.960760476792537,7.015747033792463
9.832776246044377,9.220738574517869,10.071798076176128
4.295888232083969,3.2401496723740513,2.9447421864177903
4.525552067463755,3.6573275499737368,5.011843170389213
6.717362770268372,6.750440818180258,6.696603425132438
1.824615078778005,0.0,2.1209125051964186
6.932800802247252,7.707736615969123,6.326896664973563
7.727895721460851,6.363186317493559,8.358224958568705
6.881881701849559,6.792282477052913,6.9779104999035555
4.415285379732288,1.6379488583154955,4.320598421947695
5.648113003991458,5.398777628998076,5.198887938145035
1.4301513955146576,3.3930092982402096,1.692929958963774
6.271719731796064,6.996996778237015,6.179113860938536
3.5868697456056577,5.246561304449785,4.676063785822748
6.363661642594106,5.805240594843878,6.385874145129482
3.243935543900742,4.660532175221,3.604739428120841
5.993351625606638,5.503248162004732,5.963727936145781
7.517162421912737,8.089697307394037,7.337935011026634
7.213767618436221,7.165666284420922,7.003244789314777
4.165710931605763,3.5312132431986103,2.1209125051964186
5.258688447768312,6.662930981362654,5.581822928035971
3.945361835709526,3.5312132431986103,4.237641117119119
8.854305386671376,8.911489097222692,8.816903620862588
4.095934905275212,5.434448341338299,4.320598421947695
5.2902722705515055,2.385282137693864,5.710445808937475
5.193367590653768,5.434448341338299,5.547791996674059
3.4813634719760502,4.7762556076837335,3.955621760874324
6.682081577245242,6.805964304712917,7.112046187181966
6.557827377033052,6.344557867405224,6.8580558033850805
4.676598809853049,4.244427258259998,5.154350736278495
7.503753139867543,6.504140332624964,8.235322658084486
5.547148967576114,5.246561304449785,6.385874145129482
3.777222373109846,3.6573275499737368,2.7187049314574803
3.685183232254651,5.076369719801864,4.90836353686475
4.577678006180544,4.244427258259998,4.05587983054342
4.165710931605763,2.0594748867359756,4.237641117119119
5.894062815348182,6.585719222498922,5.403023629280852
7.171991069646698,7.391167961404012,7.297547785569729
9.60684487655351,10.058830876204944,9.825991260936624
8.862207984967654,8.395939491335522,8.638423309004189
4.723626755540068,4.660532175221,5.0609265004096455
6.9722804556705,7.155014863443871,6.549588317903226
6.407524770558839,5.469258332001234,6.244311273730956
1.824615078778005,0.0,1.081723604305354
5.547148967576114,4.53471025753819,5.647567308988842
3.945361835709526,4.883381819626282,3.312157763979618
6.633656368408126,6.83294475092466,7.076682974476355
5.954452186274923,5.362202548592466,5.963727936145781
2.6050793803100993,1.6379488583154955,3.312157763979618
5.623526652131811,4.244427258259998,6.063443230614204
3.4813634719760502,1.0399210909765384,3.604739428120841
4.97753173822037,5.568915830032614,5.512938895848565
9.519595648945652,9.38925925634503,8.988456669342115
3.3675282693871327,3.6573275499737368,3.604739428120841
7.476554780218414,7.043938106933951,7.601142645753969
4.165710931605763,5.434448341338299,3.847872573248563
5.672287367499894,5.163973699473649,5.547791996674059
5.8523515365022565,5.030488625837066,5.79990582984467
7.188847133234496,7.625251675995195,6.566682951147342
1.824615078778005,2.0594748867359756,1.692929958963774
7.057347309610511,5.076369719801864,7.367500356130664
5.381075613001941,3.2401496723740513,6.063443230614204
8.253647130977555,8.809905850875968,8.112653867965944
7.838850094285733,7.287702526790173,8.650499657960811
7.038872297531675,6.7218566275685205,6.15670978496556
6.436043062252849,6.227434256639141,6.405009427414273
2.1340565645548835,2.0594748867359756,0.0
4.47147194203123,5.205858390991043,5.011843170389213
6.774312607034409,6.504140332624964,7.112046187181966
5.742471066877271,6.287184304709906,6.423894226280647
4.62798607582455,3.7732982502252463,4.611634412683991
7.31704278344565,7.197156685572663,7.743242844510597
3.777222373109846,0.0,3.465852944286889
6.991622398786809,7.078168201230638,7.135149095682902
5.410116281520104,3.3930092982402096,5.28403843562497
9.269223940804398,8.833477244974617,9.439593594576776
7.362324066183204,7.71500656242801,7.367500356130664
4.47147194203123,2.385282137693864,3.604739428120841
4.62798607582455,5.434448341338299,4.237641117119119
7.490218053613686,7.409207875173776,7.650081115695045
4.897760704709805,4.660532175221,4.961030935308618
4.415285379732288,5.163973699473649,4.473442871464264
5.623526652131811,5.286147301772223,5.108394717432779
4.095934905275212,2.650896865013016,3.955621760874324
1.4301513955146576,0.0,2.4505522388752183
8.789476116223197,8.733213000829375,7.95280226733956
3.5868697456056577,5.163973699473649,5.154350736278495
6.348739154120598,6.267541297475601,6.460938018360121
3.4813634719760502,0.0,2.4505522388752183
6.5707455646508395,6.520829325399716,6.680988947378286
6.031229696861563,6.585719222498922,6.087331193886346
5.089482198528558,4.71955390134089,3.312157763979618
6.818307288350684,5.469258332001234,7.028141865289104
5.1249483640572695,2.650896865013016,4.676063785822748
4.47147194203123,5.536455591121388,3.312157763979618
5.1249483640572695,4.830812807127612,5.0609265004096455
9.078892252854896,9.633254109645897,8.879807232101005
6.450093557253646,7.25814753122562,6.497054407462844
3.777222373109846,4.39685741355359,4.237641117119119
6.450093557253646,6.008247338509236,5.547791996674059
4.295888232083969,4.660532175221,4.320598421947695
4.356821614027285,1.0399210909765384,4.3990438140965855
7.503753139867543,8.462241963699256,7.406001302413453
1.824615078778005,0.0,1.692929958963774
3.777222373109846,3.8806363051174015,4.05587983054342
7.455814137711273,7.93018435813575,7.689632106892543
4.095934905275212,5.600661764733968,4.237641117119119
3.243935543900742,2.875129551690155,3.731421765117163
7.30162759080165,7.155014863443871,7.506868854994273
5.5730600817772,6.054829852279387,5.011843170389213
9.894445990352304,10.18591477373954,10.021540559058504
5.623526652131811,5.503248162004732,6.087331193886346
6.991622398786809,6.38157729528082,7.028141865289104
6.206999609854352,5.805240594843878,5.740886364650992
4.02261188025902,4.53471025753819,4.544192630379789
0.0,0.0,1.081723604305354
7.669045309108851,8.500608460410964,7.396471961828926
8.285340306970005,9.103759620334433,8.471474244707323
2.388706117066035,1.0399210909765384,2.9447421864177903
5.934601945273793,5.324676047276037,5.884140942768414
7.102525537810427,6.41767052452145,7.015747033792463
7.756444507701798,7.176239641921969,7.851824173510405
6.942772461333092,6.819517598482489,7.337935011026634
5.742471066877271,5.120836548556326,5.884140942768414
6.839811544040777,6.936087217065171,6.680988947378286
5.381075613001941,4.161713826150124,4.737738392123119
5.466500628076533,4.830812807127612,4.90836353686475
7.084623657652109,6.206954718790918,6.939054867060317
4.897760704709805,3.3930092982402096,4.90836353686475
7.238264937288486,6.792282477052913,7.750741447643128
6.860999967503575,6.504140332624964,6.633105176688304
6.086244989960619,5.286147301772223,5.989310299083667
3.243935543900742,0.0,3.1401148593054975
3.5868697456056577,4.7762556076837335,2.9447421864177903
1.824615078778005,0.0,1.081723604305354
6.987224935519179,6.816404410561486,6.815958657317895
6.10933303827233,5.724184104635114,6.026103746009668
7.806238248507494,8.605749603982874,8.515741818650108
5.499053189622769,4.54479128052225,5.029788150157312
2.9641894307294048,3.5074880852801837,3.922871459374952
5.198506277052428,4.4946112912842064,4.333940744587301
5.386231883212921,5.888646924206125,5.7857662384178505
2.138137563504853,2.3188822613527895,2.9386360600829815
0.0,0.0,1.8073849903108583
6.588776931516148,6.54774837314836,6.507836272997877
2.609495240548126,3.2893625141918443,2.584997580289027
6.073342880936644,6.336088782517406,6.294662308031573
7.901683845045792,8.206632406782584,8.099828061635693
4.8184146398616825,4.813950177861993,4.000039464453881
1.4334760532826032,3.6053134790057273,2.772625439053359
4.300902556653133,4.931776063274248,4.000039464453881
5.5523189975045355,4.150211254386488,4.502540578785094
1.4334760532826032,0.846305570751632,1.4150638090347123
5.7012444133081654,4.442622844884783,4.14299766649662
1.4334760532826032,2.067488679955821,0.0
5.443745108748944,5.610979367318627,5.718859543567126
6.779547242845372,6.510355683157012,6.609836018075698
5.058246109287047,4.4946112912842064,4.4485006681895936
3.868660751385197,4.4946112912842064,4.874509778245711
1.4334760532826032,2.532901923184754,2.36926775764794
9.207589269591429,8.92989015541962,8.99250834004689
7.329938964331805,7.606497874718854,7.539200680171162
3.690056043985187,3.032280577134576,3.754926479408451
6.663302735813608,7.238438284259746,6.967748355862459
5.443745108748944,5.964343368821456,5.672466611962801
4.300902556653133,3.8643493295108,4.209493185613544
6.4830142203880525,6.665822911995749,7.033464775582421
5.5523189975045355,5.767090587794956,5.574950048329096
3.868660751385197,3.1665403446796927,3.6630037848267736
6.710930266887655,7.489668064687243,7.431887638552392
1.4334760532826032,3.402543765077897,3.2224300065550993
12.025855989937494,11.956846263911268,11.95835312252939
5.65329065696997,5.888646924206125,5.969667774610442
9.272515596808407,8.925161966902628,8.907433452150814
0.0,1.3761692453425427,0.0
7.529074768455506,7.515062323241487,7.486541722485366
3.4861740589936105,2.532901923184754,3.345812791746194
5.198506277052428,5.266819432164264,4.7004801944898515
8.456967168140782,8.379043270692643,8.326471451365046
0.0,0.0,0.0
8.538424953203224,8.33337936217712,8.245594662937021
6.823543371045298,6.980355417575751,6.72796215282181
2.138137563504853,1.3761692453425427,1.4150638090347123
4.1706999010872465,3.8643493295108,4.000039464453881
1.4334760532826032,0.846305570751632,2.115509598589792
8.77527623546995,8.700104420359034,8.650495425503678
6.90770422931224,6.61974611797455,6.412258581332085
0.0,0.0,1.8073849903108583
6.073342880936644,6.336088782517406,6.132755417798814
5.386231883212921,4.813950177861993,4.91492408633389
6.967751891640705,7.60057919775865,7.626967676245583
5.5523189975045355,5.325410154363054,5.497227704024088
9.276478090328354,9.240799676390893,9.045801677112262
8.840967154768293,8.775591440270482,8.58938102983582
5.058246109287047,5.0752558596257895,5.169965927521901
4.902866615433742,4.4946112912842064,4.992507100344438
5.878550769311726,5.7457968479116746,6.166623067740904
6.801713012544935,6.497672936534645,6.426306360607094
4.902866615433742,3.5074880852801837,3.345812791746194
3.690056043985187,3.6053134790057273,3.08749998429564
3.868660751385197,2.3188822613527895,2.36926775764794
0.0,1.3761692453425427,2.36926775764794
8.558090514651928,8.010784913168191,8.142999900300966
0.0,0.0,0.0
7.062590527102318,6.866589014037581,6.958111076349338
3.4861740589936105,4.083878839528882,4.4485006681895936
9.996586816530394,10.05499879528073,10.116602623314847
6.510190614218889,5.926991552061997,6.294662308031573
10.222890137530364,10.149240340908475,10.113350134346868
5.836224944522409,6.070924965030726,6.19971386749745
2.609495240548126,2.7192353881313043,1.8073849903108583
7.619201797042693,7.870267159917563,7.841344165807266
5.326330345683369,4.772434856206455,5.266827542703058
0.0,0.0,1.4150638090347123
5.747655377626174,6.753783634111861,6.572426087693931
6.144447177255965,5.634342110281843,6.546936105055266
6.866237412701891,7.327132265461291,7.315946138445573
5.326330345683369,5.205748127152371,5.169965927521901
2.138137563504853,0.846305570751632,1.8073849903108583
6.90770422931224,6.48487770618266,6.453998103781735
9.930225997607987,10.272551856295554,10.191512591103722
4.1706999010872465,4.33266385642655,3.922871459374952
3.868660751385197,2.3188822613527895,2.772625439053359
7.860041098538044,8.118256837387417,8.037131253855044
1.4334760532826032,2.067488679955821,0.8744882523316289
4.027570206271769,3.032280577134576,3.08749998429564
8.019851976328821,7.606497874718854,7.452626308307447
6.4830142203880525,6.378212903467313,6.27926519731943
2.9641894307294048,0.0,0.0
6.1787269319460725,6.607993252898082,6.481168313905574
4.420321031248732,4.014348981718389,4.39235751364384
0.0,0.846305570751632,0.8744882523316289
4.8184146398616825,4.150211254386488,3.922871459374952
4.420321031248732,4.5932844116131974,5.029788150157312
5.9985516587800705,5.767090587794956,6.062537391265859
6.144447177255965,5.888646924206125,5.807396265744266
6.036431875100554,5.808757778829849,6.166623067740904
4.902866615433742,5.296412208582011,4.954237047869682
4.982647165246312,4.150211254386488,3.8413414125129752
0.0,0.0,0.8744882523316289
4.300902556653133,2.7192353881313043,2.584997580289027
7.1342137522882405,6.292697624456565,6.294662308031573
5.747655377626174,5.926991552061997,5.828706783011564
4.728709970956263,5.141976874590495,4.832930632533778
8.797507219010988,9.240799676390893,9.227256829936398
6.866237412701891,7.1998102868606715,7.060737711750018
6.8871197989307715,7.4960586573135055,7.5065147494796065
3.690056043985187,3.1665403446796927,3.564823156854149
4.420321031248732,3.8643493295108,4.209493185613544
3.868660751385197,4.213627421589719,3.8413414125129752
7.006438635040006,6.95274376840545,6.948408986115428
5.65329065696997,5.040701372412272,5.202981011204615
6.455316053799703,6.998473898847852,7.024258009408596
2.9641894307294048,2.3188822613527895,3.08749998429564
6.734167100628439,6.721423561849997,6.609836018075698
7.3896939138134865,7.26861287687052,7.431887638552392
9.996586816530394,10.1583345579042,10.04329723498742
3.690056043985187,4.442622844884783,4.209493185613544
5.9985516587800705,5.869085534204049,5.828706783011564
6.073342880936644,6.186068497582383,5.828706783011564
3.690056043985187,3.696924723560992,4.000039464453881
8.808495554807088,8.971760683670405,9.00426247972111
0.0,1.7628475801227037,1.4150638090347123
3.2486616392715377,4.4946112912842064,4.333940744587301
5.386231883212921,5.767090587794956,5.497227704024088
7.235392982339609,7.417437249448752,7.459473474841566
7.418668187195486,7.675690403258799,7.583751493356099
5.386231883212921,5.0752558596257895,5.357593073295224
5.836224944522409,5.9826627834069726,6.369275395833852
2.9641894307294048,1.3761692453425427,1.4150638090347123
5.9985516587800705,4.5932844116131974,5.357593073295224
2.609495240548126,2.884232195671641,2.584997580289027
4.1706999010872465,2.532901923184754,2.36926775764794
3.2486616392715377,3.9412977455678506,4.502540578785094
7.474927369703451,7.390248268854717,7.4178943640967505
5.919670148612942,5.907946627080504,5.849707092327451
5.13008005046512,4.772434856206455,4.790117504506528
5.747655377626174,6.596143856587608,6.426306360607094
2.9641894307294048,0.846305570751632,1.4150638090347123
8.856932932955958,9.623000670529624,9.5511093879296
5.65329065696997,5.808757778829849,6.183263340148987
4.633055610115746,5.205748127152371,5.066130029276167
6.455316053799703,5.964343368821456,6.098073563817369
7.488655933275176,8.772962398350144,8.592499023593371
6.948012406297396,6.61974611797455,6.585004157613044
10.28518124976142,9.667560525499622,9.802019792826046
0.0,2.067488679955821,1.4150638090347123
7.881012716480749,7.789324450086992,7.571162449589377
5.499053189622769,5.0752558596257895,5.136177586357087
3.4861740589936105,3.2893625141918443,3.754926479408451
7.418668187195486,7.290836739674652,7.105077260304236
3.868660751385197,3.032280577134576,3.2224300065550993
2.9641894307294048,3.5074880852801837,2.9386360600829815
5.603688000358608,5.005298906990166,5.599954069632658
5.5523189975045355,5.325410154363054,5.202981011204615
6.10933303827233,5.296412208582011,5.202981011204615
6.801713012544935,6.905516512608774,6.716575389373248
8.505041329948652,7.946908805893057,8.064335614909616
6.10933303827233,6.201792283636956,6.369275395833852
5.13008005046512,5.325410154363054,4.91492408633389
7.870565013699066,7.909096861353818,7.961973885716289
4.982647165246312,4.213627421589719,4.000039464453881
5.13008005046512,4.33266385642655,4.653482661342376
4.902866615433742,4.854304185494181,5.136177586357087
5.058246109287047,5.205748127152371,5.266827542703058
1.4334760532826032,3.032280577134576,2.9386360600829815
8.491468537931182,8.322633068872165,8.502542319838144
5.13008005046512,5.538531580801714,5.574950048329096
5.9985516587800705,6.785433755764294,6.6220934874773825
0.0,1.3761692453425427,0.0
5.65329065696997,5.634342110281843,5.235257439512557
0.0,0.0,0.0
4.8184146398616825,5.657332542333674,5.549505016057975
3.690056043985187,4.969005794748283,4.7004801944898515
9.315515706614953,9.90218430628064,9.929547054310463
5.058246109287047,4.640200417124641,5.266827542703058
2.9641894307294048,2.7192353881313043,2.584997580289027
0.0,0.0,1.8073849903108583
1.4334760532826032,1.3761692453425427,2.36926775764794
7.73890888677961,7.457283458187575,7.338406819965269
6.10933303827233,6.12140146477275,6.19971386749745
7.891385302785338,8.010784913168191,8.168296197505137
2.138137563504853,2.3188822613527895,2.36926775764794
5.792619734404135,6.378212903467313,5.849707092327451
6.801713012544935,6.350267257280306,6.309896827359498
5.13008005046512,4.5932844116131974,4.653482661342376
4.728709970956263,4.4946112912842064,5.169965927521901
4.420321031248732,4.6856386586682275,4.073288576728454
8.95414226289797,8.872102722291578,9.045801677112262
3.690056043985187,4.54479128052225,5.029788150157312
9.748173344178308,9.64329506548591,9.587507048587517
0.0,0.0,0.8744882523316289
6.663302735813608,6.905516512608774,6.858022727620711
4.1706999010872465,4.388690700696569,4.653482661342376
6.9279990870112815,6.350267257280306,6.670107751107389
2.9641894307294048,3.5074880852801837,2.584997580289027
7.668282839361869,7.6357324256694685,7.766018582813395
5.603688000358608,5.9826627834069726,6.453998103781735
7.631629482886481,7.606497874718854,7.633037080457725
8.378028532529887,8.190961571407332,8.315191525469716
4.982647165246312,5.205748127152371,5.523603136332226
4.633055610115746,3.8643493295108,4.073288576728454
12.110977302440238,12.108436569975373,12.16907974107638
0.0,2.3188822613527895,0.0
6.073342880936644,5.657332542333674,5.763806974138528
0.0,1.3761692453425427,0.8744882523316289
7.0441150047503465,6.943421188377972,7.024258009408596
3.2486616392715377,3.402543765077897,2.772625439053359
4.633055610115746,4.5932844116131974,4.333940744587301
5.443745108748944,5.435902701865466,5.066130029276167
0.0,0.846305570751632,0.8744882523316289
4.300902556653133,5.040701372412272,5.029788150157312
7.795232640607611,8.533031974725688,8.528821646732121
5.499053189622769,5.109002042618445,5.066130029276167
4.1706999010872465,4.33266385642655,4.7004801944898515
5.5523189975045355,5.9826627834069726,6.062537391265859
2.9641894307294048,0.0,0.0
4.027570206271769,4.274372999508628,4.604902423615066
1.4334760532826032,1.3761692453425427,1.8073849903108583
4.633055610115746,4.274372999508628,4.39235751364384
5.443745108748944,5.0752558596257895,5.029788150157312
6.734167100628439,6.934037974560525,7.087504627109065
6.427075686063372,6.535391516328781,6.115518705662865
2.9641894307294048,2.3188822613527895,2.115509598589792
2.609495240548126,3.402543765077897,3.459469887214497
5.13008005046512,4.014348981718389,4.000039464453881
1.4334760532826032,2.7192353881313043,0.8744882523316289
4.300902556653133,4.931776063274248,5.470361080652834
0.0,0.0,0.0
8.286682387928941,8.151023191360814,8.064335614909616
6.036431875100554,6.186068497582383,6.26370198721604
4.1706999010872465,4.083878839528882,4.554629155789021
4.1706999010872465,4.813950177861993,4.273058412468433
4.1706999010872465,4.640200417124641,4.653482661342376
1.4334760532826032,3.7830643658576735,1.4150638090347123
9.232280314293613,9.03456928641465,8.835566115339018
7.981528050742001,7.60057919775865,8.082190981401716
8.189159233110457,7.75243205297745,8.004730577273559
8.840967154768293,8.304542761787436,8.280812730156743
2.609495240548126,0.846305570751632,0.8744882523316289
3.868660751385197,1.7628475801227037,2.772625439053359
5.13008005046512,5.040701372412272,5.136177586357087
5.836224944522409,6.263027765862968,5.969667774610442
6.30823863766087,6.445796706985578,6.309896827359498
3.690056043985187,4.150211254386488,4.554629155789021
5.263833514387339,5.205748127152371,5.235257439512557
7.817160535275288,7.865339132038894,7.782494154709752
7.656168228994967,7.31994584314458,7.262136666516247
5.13008005046512,4.729689393978666,4.91492408633389
5.7012444133081654,4.89356008621617,5.624532107014368
5.198506277052428,6.104771423621481,5.235257439512557
7.961977435675034,7.794518615479497,8.004730577273559
9.386897277146918,8.903691236717444,8.968708804552808
4.5306059070680975,4.213627421589719,4.209493185613544
6.823543371045298,5.849255262917923,6.26370198721604
0.0,0.0,0.8744882523316289
4.300902556653133,4.274372999508628,3.754926479408451
6.073342880936644,5.767090587794956,5.763806974138528
7.606666125550896,7.410687890981768,7.330958712035516
5.13008005046512,4.388690700696569,4.7004801944898515
5.959649957130794,5.634342110281843,5.890812316161826
0.0,0.846305570751632,0.0
8.71815221970393,8.632100754229727,8.532073158486499
3.868660751385197,3.7830643658576735,3.2224300065550993
5.13008005046512,5.325410154363054,5.386622142358993
3.4861740589936105,4.274372999508628,3.922871459374952
9.678010552249644,9.69003169910283,9.571794683567568
5.65329065696997,6.54774837314836,6.534020213121316
6.036431875100554,5.266819432164264,5.101578895779515
4.1706999010872465,4.083878839528882,3.754926479408451
5.792619734404135,5.724184104635114,5.910933921908952
1.4334760532826032,2.067488679955821,1.4150638090347123
4.1706999010872465,4.083878839528882,3.2224300065550993
0.0,1.7628475801227037,0.0
2.138137563504853,0.0,0.0
3.4861740589936105,2.067488679955821,1.8073849903108583
5.058246109287047,4.33266385642655,4.39235751364384
1.4334760532826032,2.884232195671641,2.584997580289027
6.427075686063372,6.677115789456508,6.383745883724132
4.902866615433742,4.772434856206455,4.7004801944898515
3.2486616392715377,2.884232195671641,3.08749998429564
8.010366013077228,7.582676068439651,7.651093577131312
5.7012444133081654,5.610979367318627,5.718859543567126
3.868660751385197,3.5074880852801837,4.209493185613544
7.116638532701875,7.246041305390321,7.214360932713396
2.138137563504853,0.0,2.115509598589792
7.619201797042693,8.063371347444887,7.749352684327164
3.868660751385197,4.274372999508628,4.14299766649662
5.836224944522409,6.510355683157012,6.183263340148987
3.4861740589936105,4.33266385642655,4.209493185613544
5.13008005046512,4.729689393978666,5.202981011204615
5.65329065696997,5.266819432164264,5.297721573813489
7.542299930297031,7.016367653577487,7.033464775582421
7.529074768455506,7.5024210668294256,7.323471952613148
0.0,0.0,0.0
2.138137563504853,2.067488679955821,1.4150638090347123
5.326330345683369,5.907946627080504,5.695849552670656
2.138137563504853,2.7192353881313043,2.115509598589792
8.819400829807126,8.657979215637884,8.49922348893563
5.603688000358608,5.829148615385201,5.549505016057975
4.5306059070680975,4.33266385642655,3.6630037848267736
1.4334760532826032,2.3188822613527895,1.8073849903108583
7.715748916772802,7.119305808290389,7.308380859936359
9.852724750207354,10.062553583687396,10.15928270897855
4.728709970956263,4.931776063274248,5.066130029276167
6.338878127640356,5.9826627834069726,5.648698432319087
6.8871197989307715,6.535391516328781,6.546936105055266
5.836224944522409,5.926991552061997,5.930778742863697
1.4334760532826032,3.032280577134576,0.8744882523316289
2.138137563504853,2.884232195671641,2.115509598589792
3.690056043985187,2.7192353881313043,2.36926775764794
6.510190614218889,6.277938966042666,6.693528646165653
0.0,1.3761692453425427,2.115509598589792
4.982647165246312,4.442622844884783,4.832930632533778
2.138137563504853,2.3188822613527895,3.345812791746194
6.588776931516148,6.497672936534645,6.412258581332085
6.510190614218889,6.154097278386735,6.507836272997877
7.447071995713113,7.463818796421828,7.403764032838947
5.878550769311726,5.563087304008008,5.718859543567126
4.728709970956263,5.109002042618445,5.066130029276167
5.499053189622769,5.435902701865466,5.327967882885067
3.4861740589936105,1.7628475801227037,2.9386360600829815
0.0,0.0,0.0
6.734167100628439,7.540017313934573,7.27771668092928
5.198506277052428,6.307306830534798,5.969667774610442
6.368880415300812,5.907946627080504,5.648698432319087
4.982647165246312,4.6856386586682275,4.653482661342376
5.058246109287047,5.040701372412272,4.874509778245711
8.278802573803143,8.722078167807064,8.57368917238746
4.420321031248732,4.388690700696569,5.136177586357087
4.8184146398616825,5.005298906990166,5.169965927521901
4.982647165246312,4.729689393978666,4.91492408633389
3.2486616392715377,3.1665403446796927,3.922871459374952
7.2024487579229985,7.390248268854717,7.156546286002286
4.728709970956263,5.205748127152371,5.266827542703058
1.4334760532826032,3.1665403446796927,3.2224300065550993
3.4861740589936105,2.7192353881313043,3.345812791746194
8.43586323035542,8.453172935167936,8.431191310923545
7.594020575349624,7.6357324256694685,7.330958712035516
7.345111329320223,7.15204861501373,7.156546286002286
0.0,0.0,0.0
8.51178013984025,8.286222732310062,8.257429800507143
2.609495240548126,2.067488679955821,2.115509598589792
2.138137563504853,0.846305570751632,0.8744882523316289
7.981528050742001,8.21052366250428,8.288523572541859
6.212211037085422,6.350267257280306,6.383745883724132
2.138137563504853,2.067488679955821,1.4150638090347123
7.185690174556008,7.470324663345768,7.18986636593877
4.982647165246312,5.7457968479116746,5.202981011204615
6.801713012544935,7.230794982739673,7.105077260304236
5.747655377626174,5.040701372412272,5.202981011204615
5.603688000358608,5.9457883383136405,5.870406095393683
5.836224944522409,5.296412208582011,5.470361080652834
4.1706999010872465,4.213627421589719,3.08749998429564
7.432939992168391,8.032929329636953,7.971585481621625
0.0,0.0,0.8744882523316289
5.198506277052428,4.213627421589719,4.554629155789021
5.5523189975045355,6.201792283636956,6.383745883724132
