Emc3__CPX,Choroid Plexus
Tmem161b__CPX,Choroid Plexus
Zfp383__CPX,Choroid Plexus
Tulp4__CPX,Choroid Plexus
Gm2445__CPX,Choroid Plexus
Dennd2c__CPX,Choroid Plexus
Gm15083__CPX,Choroid Plexus
Synm__CPX,Choroid Plexus
Tpr__CPX,Choroid Plexus
Gm42636__CPX,Choroid Plexus
Wbp4__CPX,Choroid Plexus
Gm5141__CPX,Choroid Plexus
Ptges2__CPX,Choroid Plexus
Tspan9__CPX,Choroid Plexus
Vps13b__CPX,Choroid Plexus
Ikzf5__CPX,Choroid Plexus
Snora35__CPX,Choroid Plexus
Kcmf1__CPX,Choroid Plexus
Secisbp2l__CPX,Choroid Plexus
Setx__CPX,Choroid Plexus
Rab5a__CPX,Choroid Plexus
Dpysl4__CPX,Choroid Plexus
Ahcyl2__CPX,Choroid Plexus
Txnrd2__CPX,Choroid Plexus
Tnfrsf1b__CPX,Choroid Plexus
Nkapd1__CPX,Choroid Plexus
Josd1__CPX,Choroid Plexus
Evi5__CPX,Choroid Plexus
Jph1__CPX,Choroid Plexus
Col8a1__CPX,Choroid Plexus
Uqcc5__CPX,Choroid Plexus
Cct4__CPX,Choroid Plexus
Frg1__CPX,Choroid Plexus
Tmem80__CPX,Choroid Plexus
Clpp__CPX,Choroid Plexus
Myof__CPX,Choroid Plexus
Sh3bgrl__CPX,Choroid Plexus
Cep57__CPX,Choroid Plexus
Zfp654__CPX,Choroid Plexus
Imp3__CPX,Choroid Plexus
Bcl7a__CPX,Choroid Plexus
Ndufa8__CPX,Choroid Plexus
Nipbl__CPX,Choroid Plexus
Brd4__CPX,Choroid Plexus
Phf3__CPX,Choroid Plexus
Camsap2__CPX,Choroid Plexus
Clec14a__CPX,Choroid Plexus
Slc22a17__CPX,Choroid Plexus
