n1,n2,edge_dir,FDR
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",1,0.118340476
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","2,3-Butanediol-F",1,0.238396481
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","2,3-Dihydroxy-2-methylpropanoic acid-F",1,0.552232919
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",1,0.322059983
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","2,5-Dimethoxybenzhydrazide-F",-1,0.415776754
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Amino-4-tert-butylphenol-F,1,0.096992402
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Aminobutanoic acid-F,-1,0.762176042
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","2-Butenoic acid, 2-hydroxy--F",1,0.401384479
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2'-Deoxyribolactone-F,1,0.283580376
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2'-Desoxyuridine-F,1,0.84774227
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Ethylhexanoic acid-F,1,0.506356316
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Hydroxy-3-methylbutyric acid-F,1,0.802799654
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Isopropyl-5-methyl-1-heptanol-F,1,0.518924604
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Ketobutyric acid-F,1,0.418839662
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Octanol-F,-1,0.802799654
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Pentenedioic acid-F,1,0.467192461
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Piperidinone-F,1,0.663196549
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-Pyrrolidinone-F,-1,0.314983683
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",2-tert-Butyl-4-ethylphenol-F,1,0.818844317
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","3,4,5-Trihydroxypentanoic acid-F",-1,0.509314423
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","3,4-Dihydrocoumarin, 4,4-dimethyl-6-dimethylamino-F",-1,0.552969962
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",3-Amino-2-piperidone-F,1,0.715383801
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","3-Ethyl-3-methyl-pyrrolidine-2,5-dione-F",1,0.064622128
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","3-Hydroxy-2,3-dihydromaltol-F",1,0.268611322
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",3-Methyl-2-furoic acid-F,1,0.793168974
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",3-Methylvaleric acid-F,-1,0.704355673
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",3-Oxo-1-cyclohexene-1-carboxylic acid-F,1,0.721678903
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",3-Pyridylcarbinol-F,1,0.556686288
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Aminobenzoic acid-F,1,0.561248284
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Coumaric acid-F,1,0.251986011
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Hydroxybenzaldehyde-F,-1,0.802799654
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Hydroxybenzeneacetic acid-F,1,0.626567295
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Hydroxybenzoic acid-F,-1,0.598023701
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Hydroxybutanoic acid-F,1,0.478437765
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Hydroxyphenyllactic acid-F,1,0.369860662
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-Methyl-5-thiazoleethanol-F,-1,0.829448764
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",4-hydroxycyclohexylacetate-F,1,0.91512116
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","5,8,11-Eicosatrienoic acid-F",1,0.159578219
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",5-Aminovaleric acid-F,1,0.464367317
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","5-Androsten-17alpha-methyl-3beta,17beta-diol-F",1,0.516194618
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",5-Methyluridine-F,-1,0.315627794
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",6-Hydroxyhexanoic acid-F,-1,0.159030817
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-F",1,0.152271019
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",8-Hydroxy-5-(hydroxymethyl)quinoline-F,1,0.331141391
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",9-Octadecen-1-ol-F,1,0.520893355
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",9-Octadecenamide-F,1,0.596127088
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",9-Octadecenoic acid-F,1,0.438835015
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Acetamide, N-(2-butyl)-N-methyl--F",1,0.521494832
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Acetoacetic acid-F,1,0.55286399
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Aconitic acid-F,1,0.678295336
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",alpha-Ketoisovaleric acid-F,1,0.332743073
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",alpha-Tocopheryl acetate-F,1,0.865251579
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, methyl ester-F",1,0.164401934
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",beta-Alanine-F,-1,0.777327851
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",beta-D-(-)-Ribopyranose-F,1,0.711553432
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Butanoic acid, 3,4-dihydroxy--F",-1,0.912800462
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Butyl Succinate-F,1,0.579049641
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Campesterol-F,1,0.531883035
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Cholesterol-F,1,0.630713386
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Cinnamic acid-F,1,0.572836396
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane-F",-1,0.449117453
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","cis-4,5-Dihydroxy-o-dithiane-F",1,0.628081345
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Cyclo(L-prolyl-L-valine)-F,-1,0.72176924
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Cyclohexanemethanol-F,1,0.400222163
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Cyclohexanol-F,1,0.686366385
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Cytosine-F,-1,0.851459305
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-(-)-Fructopyranose-F,1,0.457739457
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-(+)-Glucosamine-F,1,0.875363124
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Decanoic acid-F,1,0.849760101
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Decyl oleate-F,-1,0.404738496
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","D-Erythro-Pentitol, 2-deoxy--F",1,0.345998849
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Desmethylverapamil-F,-1,0.912093547
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-Fructose-F,-1,0.837453765
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-Fucitol-F,1,0.477477656
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-Mannopyranose-F,-1,0.817677713
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Dodecanamide-F,-1,0.529972902
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-Psicofuranose-F,1,0.33962099
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",D-Xylose-F,1,0.504768429
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Erythrono-1,4-lactone-F",-1,0.633150737
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Ethanolamine-F,-1,0.964969049
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Ethyl alpha-D-glucopyranoside-F,-1,0.488708987
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Ethyl glycolate-F,1,0.780243836
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Glycerol-F,1,0.61413818
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Glycolic acid-F,1,0.487575048
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Guanidine, N,N-dimethyl-F",1,0.121047471
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Hexadecanoic acid, ethyl ester-F",1,0.776872002
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Hexadecanoic acid, methyl ester-F",1,0.438127787
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Hexadecanoic acid, tetradecyl ester-F",1,0.088594936
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Hydantoin, 5-hydroxy-F",1,0.300104023
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Hydroquinone-F,1,0.624886064
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Isocitric acid lactone-F,1,0.238396481
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Isopropyl myristate-F,1,0.864966448
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Isopropyl palmitate-F,1,0.799933125
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Kojic acid-F,1,0.752284021
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",L-(+)-Lactic acid-F,1,0.878810035
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",L-Aspartic acid-F,-1,0.621368696
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",L-Fucose-F,1,0.377107868
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Lignoceric acid-F,1,0.67028899
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",l-Leucyl-l-valine-F,1,0.890102105
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",L-Rhamnose-F,1,0.328970984
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","L-Valinamide, N(2),N(2)-dimethyl-F",1,0.794912916
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",L-Valine-F,1,0.962862641
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",L-Valyl-L-leucine-F,-1,0.51295514
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Malic acid-F,1,0.58064565
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate-F",1,0.640054367
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Methyl alpha-Arabinofuranoside-F,-1,0.691451556
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Methylsuccinic acid-F,-1,0.959415984
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Monomethyl succinate-F,1,0.220991532
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","N,N-Diethyl-carbamate-F",1,0.553863658
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","N-Acetyl-D-galactosamine, (R,R,R,R)-F",1,0.475957052
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",N-Acetyl-L-glutamic acid-F,-1,0.632325138
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Nonadecanoic acid-F,1,0.536037452
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Nonanoic acid-F,1,0.454385795
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Octadecyl octyl ether-F,1,0.633862574
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Octanoic acid-F,1,0.634503916
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Phenol-F,1,0.673063783
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",phenoxyethanol-F,1,0.224960313
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Phenylalanine-F,-1,0.755712747
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Phloretic acid-F,1,0.707984551
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Phthalazin-1-one-F,1,0.790037751
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Picolinic acid-F,1,0.531353989
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P","Propane, 2-methyl-F",1,0.475355726
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Propanedioic acid-F,1,0.460083524
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Propylamine-F,1,0.625092249
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Putrescine-F,1,0.413453439
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Pyridoxic acid-F,1,0.608755193
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Ribonic acid-F,-1,0.759125127
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Sedoheptulose anhydride-F,-1,0.447765614
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Supraene-F,1,0.689501786
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Tetrahydrogeranyl formate-F,1,0.316816733
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Tetrahydrolinalool-F,1,0.986138681
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Tricine-F,1,0.211832432
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Triethanolamine-F,1,0.330144576
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Tripropylene glycol monomethyl ether-F,1,0.534766885
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Trisaminol-F,1,0.326896503
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Undecanoic acid-F,1,0.133601459
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Urea-F,1,0.617555736
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Uridine-F,-1,0.506832234
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Valylvaline-F,1,0.962533256
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Vanillin-F,-1,0.95510629
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester-P",Xylazine-F,1,0.971034488
3-Amino-2-piperidone-P,L-Hydroxyproline-F,-1,0.561248284
3-Amino-2-piperidone-P,L-Lysine-F,1,0.665059411
3-Amino-2-piperidone-P,N-Methyl-alpha-aminoisobutyric acid-F,-1,0.354292222
3-Amino-2-piperidone-P,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl--F",1,0.273599129
3-Amino-2-piperidone-P,"1,5-Anhydroglucitol-F",1,0.635181472
3-Amino-2-piperidone-P,"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",1,0.083942677
3-Amino-2-piperidone-P,13-Docosenamide-F,1,0.410792219
3-Amino-2-piperidone-P,17-alpha-Hydroxypregnenolone-F,-1,0.184559208
3-Amino-2-piperidone-P,2-Hydroxy-2-methylbutyric acid-F,1,0.061228511
3-Amino-2-piperidone-P,2-Hydroxy-3-methylbutyric acid-F,-1,0.158913882
3-Amino-2-piperidone-P,2-Hydroxy-5-methoxybenzaldehyde-F,-1,0.46252982
3-Amino-2-piperidone-P,"2-Pentenedioic acid, 2-hydroxy--F",1,0.053983443
3-Amino-2-piperidone-P,"2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-F",1,0.219851885
3-Amino-2-piperidone-P,"3,4,5-Trihydroxypentanoic acid-F",-1,0.436082366
3-Amino-2-piperidone-P,"3,4-Dimethoxymandelic acid-F",-1,0.13508863
3-Amino-2-piperidone-P,"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-F",-1,0.268990309
3-Amino-2-piperidone-P,3-Buten-2-one-F,-1,0.074084025
3-Amino-2-piperidone-P,3-Pyridylcarbinol-F,1,0.001013271
3-Amino-2-piperidone-P,4-Hydroxyphenyllactic acid-F,-1,0.455584697
3-Amino-2-piperidone-P,5-Aminovaleric acid-F,-1,0.982250761
3-Amino-2-piperidone-P,"9,12-Octadecadienoic acid-F",-1,0.518924604
3-Amino-2-piperidone-P,9-Octadecenamide-F,1,0.181518396
3-Amino-2-piperidone-P,Aconitic acid-F,1,0.352497015
3-Amino-2-piperidone-P,alpha-L-(-)-Fucopyranose-F,-1,0.864900627
3-Amino-2-piperidone-P,"Azetidine, 1-acetyl-2-methyl-F",1,0.773122004
3-Amino-2-piperidone-P,"beta-D-Galactopyranoside, methyl-, acetate-F",-1,0.508382084
3-Amino-2-piperidone-P,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",1,0.340525654
3-Amino-2-piperidone-P,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-F",1,0.576371521
3-Amino-2-piperidone-P,D-Arabinose-F,-1,0.711780373
3-Amino-2-piperidone-P,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate-F",-1,0.14946546
3-Amino-2-piperidone-P,D-Fructose-F,1,0.123985372
3-Amino-2-piperidone-P,Dihydrouracil-F,1,0.224960313
3-Amino-2-piperidone-P,Dihydroxyacetone-F,1,0.169351114
3-Amino-2-piperidone-P,D-Psicofuranose-F,1,0.476371259
3-Amino-2-piperidone-P,Ethanolamine-F,1,0.131390353
3-Amino-2-piperidone-P,Glucopyranose-F,1,0.682493374
3-Amino-2-piperidone-P,Hexacosanoic acid-F,1,0.783417423
3-Amino-2-piperidone-P,"Hexadecanoic acid, tetradecyl ester-F",1,0.381228207
3-Amino-2-piperidone-P,Hexanedioic acid-F,1,0.114943798
3-Amino-2-piperidone-P,Hymexazole-F,1,0.094991727
3-Amino-2-piperidone-P,Isocitric acid lactone-F,1,0.487602237
3-Amino-2-piperidone-P,Kojic acid-F,1,0.024106167
3-Amino-2-piperidone-P,L-5-Oxoproline-F,1,0.537588646
3-Amino-2-piperidone-P,L-Glutamic acid-F,1,0.300099496
3-Amino-2-piperidone-P,Methyl 2-acetamido-2-deoxy-3-O-methyl-alpha-D-galactopyranoside-F,-1,0.039737256
3-Amino-2-piperidone-P,Methyl beta-Arabinofuranoside-F,-1,0.885052282
3-Amino-2-piperidone-P,Methylsuccinic acid-F,1,0.228223774
3-Amino-2-piperidone-P,"N-Acetyl-D-galactosamine, (R,R,R,R)-F",1,0.015976505
3-Amino-2-piperidone-P,N-Acetyl-L-glutamic acid-F,1,0.341567177
3-Amino-2-piperidone-P,Octadecyl octyl ether-F,-1,0.09456109
3-Amino-2-piperidone-P,Palmitelaidic acid-F,-1,0.705619485
3-Amino-2-piperidone-P,Pantothenic acid-F,1,0.462104658
3-Amino-2-piperidone-P,Picolinic acid-F,1,0.002424264
3-Amino-2-piperidone-P,Protocatechoic acid-F,1,0.448993866
3-Amino-2-piperidone-P,Pyridoxic acid-F,1,0.564330953
3-Amino-2-piperidone-P,Ribitol-F,1,0.484624702
3-Amino-2-piperidone-P,Serine-F,1,0.040688378
3-Amino-2-piperidone-P,Suberic acid-F,1,0.00164528
3-Amino-2-piperidone-P,Triethanolamine-F,1,0.494311095
3-Amino-2-piperidone-P,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-F",1,0.185083515
3-Amino-2-piperidone-P,Urea-F,1,0.599002513
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,3-Aminobutanoic acid-F,-1,0.278425344
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,Xanthine-F,1,0.775660283
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",1,0.429576066
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl--F",1,0.755799057
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy--F",1,0.361726658
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,13-Docosenamide-F,1,0.254219575
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,17-alpha-Hydroxypregnenolone-F,-1,0.159030817
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,1-Methyl-4-hydroxy-1H-imidazol-2-amine-F,1,0.965112794
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,1-Octanol-F,-1,0.859646052
3-Amino-5-morpholinomethyl-2-oxazolidinone-P,2-Amino-4-tert-butylphenol-F,1,0.319288013
