node1,node2
Iqgap2__CPX,Eif3g__CPX
Iqgap2__CPX,Sntb2__CPX
Iqgap2__CPX,Ccdc88a__CPX
Iqgap2__CPX,Top1__CPX
Iqgap2__CPX,Pbx1__CPX
Iqgap2__CPX,Ildr2__CPX
Iqgap2__CPX,Rdx__CPX
Iqgap2__CPX,Cltb__CPX
Iqgap2__CPX,Nkapd1__CPX
Iqgap2__CPX,Frg1__CPX
Iqgap2__CPX,Nipbl__CPX
Iqgap2__CPX,Vangl1__CPX
Iqgap2__CPX,Ash1l__CPX
Iqgap2__CPX,Lrp2bp__CPX
Iqgap2__CPX,Rif1__CPX
Iqgap2__CPX,Cep290__CPX
Iqgap2__CPX,Ccdc186__CPX
Gnas__CPX,Ahcyl2__CPX
Ccdc33__CPX,Perm1__CPX
Eif3g__CPX,Top1__CPX
Eif3g__CPX,Pbx1__CPX
Eif3g__CPX,Rdx__CPX
Eif3g__CPX,Dbndd1__CPX
Eif3g__CPX,Cct4__CPX
Eif3g__CPX,Vangl1__CPX
Eif3g__CPX,Cep290__CPX
Lrrc8a__CPX,Asb8__CPX
Lrrc8a__CPX,Rpl37__CPX
Lrrc8a__CPX,Csnk1a1__CPX
Lrrc8a__CPX,Nsg2__CPX
Lrrc8a__CPX,B230219D22Rik__CPX
Lrrc8a__CPX,Pja2__CPX
Sntb2__CPX,Bcat1__CPX
Sntb2__CPX,Ccdc88a__CPX
Sntb2__CPX,Arid4a__CPX
Sntb2__CPX,Top1__CPX
Sntb2__CPX,Dstn__CPX
Sntb2__CPX,Ildr2__CPX
Sntb2__CPX,Itch__CPX
Sntb2__CPX,Golm2__CPX
Sntb2__CPX,Tpr__CPX
Sntb2__CPX,Frg1__CPX
Sntb2__CPX,Clpp__CPX
Sntb2__CPX,Nipbl__CPX
Sntb2__CPX,Phf3__CPX
Sntb2__CPX,Fgfr1op2__CPX
Sntb2__CPX,Fhad1__CPX
Sntb2__CPX,Baz1b__CPX
Sntb2__CPX,Ash1l__CPX
Sntb2__CPX,Lrp6__CPX
Sntb2__CPX,B230219D22Rik__CPX
Sntb2__CPX,Rad50__CPX
Sntb2__CPX,Rif1__CPX
Sntb2__CPX,Cep290__CPX
Sntb2__CPX,Mpp7__CPX
Sntb2__CPX,Hlf__CPX
Sntb2__CPX,Kif21a__CPX
Sntb2__CPX,Phactr2__CPX
Sntb2__CPX,Shoc2__CPX
Armcx2__CPX,Asb8__CPX
Alkbh6__CPX,Flvcr1__CPX
Gm25517__CPX,Clcn2__CPX
Mtpn__CPX,Slc25a16__CPX
Mtpn__CPX,Icam4__CPX
Mtpn__CPX,Isg15__CPX
Mtpn__CPX,Pfn1__CPX
Mtpn__CPX,Serpinb8__CPX
Gm43360__CPX,G2e3__CPX
Cdc14a__CPX,Guk1__CPX
Cdc14a__CPX,Ildr2__CPX
Cdc14a__CPX,Synm__CPX
Cdc14a__CPX,Col8a1__CPX
Cdc14a__CPX,Lrp6__CPX
Cdc14a__CPX,Arrdc4__CPX
Cdc14a__CPX,Rad54l2__CPX
Shb__CPX,B230219D22Rik__CPX
Bcat1__CPX,Mpp7__CPX
Tada1__CPX,Irak3__CPX
Tada1__CPX,Psmg3__CPX
Tada1__CPX,Tm9sf3__CPX
Tada1__CPX,Pard6a__CPX
Tmem229b__CPX,2610020C07Rik__CPX
Samd14__CPX,Gm5141__CPX
Samd14__CPX,Cnih2__CPX
Samd14__CPX,Dlg4__CPX
Ccdc88a__CPX,Pi4ka__CPX
Ccdc88a__CPX,Arid4a__CPX
Ccdc88a__CPX,Top1__CPX
Ccdc88a__CPX,Ildr2__CPX
Ccdc88a__CPX,Rdx__CPX
Ccdc88a__CPX,Golm2__CPX
Ccdc88a__CPX,Tmem161b__CPX
Ccdc88a__CPX,Tpr__CPX
Ccdc88a__CPX,Nkapd1__CPX
Ccdc88a__CPX,Frg1__CPX
Ccdc88a__CPX,Clpp__CPX
Ccdc88a__CPX,Cep57__CPX
Ccdc88a__CPX,Nipbl__CPX
Ccdc88a__CPX,Phf3__CPX
Ccdc88a__CPX,Enpp5__CPX
Ccdc88a__CPX,Fgfr1op2__CPX
Ccdc88a__CPX,Fhad1__CPX
Ccdc88a__CPX,Luzp1__CPX
Ccdc88a__CPX,Ash1l__CPX
Ccdc88a__CPX,Qser1__CPX
Ccdc88a__CPX,B230219D22Rik__CPX
Ccdc88a__CPX,Upf2__CPX
Ccdc88a__CPX,Rad50__CPX
Ccdc88a__CPX,Fxr1__CPX
Ccdc88a__CPX,Rif1__CPX
Ccdc88a__CPX,Cep290__CPX
Ccdc88a__CPX,Mpp7__CPX
Ccdc88a__CPX,Kpna3__CPX
Ccdc88a__CPX,Kif21a__CPX
Ccdc88a__CPX,Phactr2__CPX
Ccdc88a__CPX,Smarca5__CPX
Ccdc88a__CPX,Gtpbp4__CPX
Ccdc88a__CPX,Ccdc186__CPX
Ccdc88a__CPX,Ccar1__CPX
Pi4ka__CPX,Pbx1__CPX
Pi4ka__CPX,Vps13b__CPX
Pi4ka__CPX,Nipbl__CPX
Pi4ka__CPX,Phf3__CPX
Pi4ka__CPX,Ash1l__CPX
Pi4ka__CPX,Qser1__CPX
Pi4ka__CPX,Trabd__CPX
Pi4ka__CPX,Rif1__CPX
Pi4ka__CPX,Cep290__CPX
Pi4ka__CPX,Ccdc186__CPX
Zfp768__CPX,Ap3s2__CPX
Zfp768__CPX,Ptk2b__CPX
Zfp768__CPX,Ganab__CPX
Zfp768__CPX,Pfn1__CPX
Suclg2__CPX,Tm9sf3__CPX
Suclg2__CPX,Pfn1__CPX
Irak1bp1__CPX,Wbp4__CPX
Irak1bp1__CPX,Evi5__CPX
Irak1bp1__CPX,Ofd1__CPX
Irak1bp1__CPX,Pcmtd1__CPX
Irak1bp1__CPX,Dhx36__CPX
Irak1bp1__CPX,Fxr1__CPX
Irak1bp1__CPX,Cnih2__CPX
Irak1bp1__CPX,Slc25a20__CPX
Irak1bp1__CPX,Shoc2__CPX
Arid4a__CPX,Top1__CPX
Arid4a__CPX,Dstn__CPX
Arid4a__CPX,Ildr2__CPX
Arid4a__CPX,Rdx__CPX
Arid4a__CPX,Golm2__CPX
Arid4a__CPX,Tmem161b__CPX
Arid4a__CPX,Synm__CPX
Arid4a__CPX,Tpr__CPX
Arid4a__CPX,Secisbp2l__CPX
Arid4a__CPX,Frg1__CPX
Arid4a__CPX,Nipbl__CPX
Arid4a__CPX,Phf3__CPX
Arid4a__CPX,Enpp5__CPX
Arid4a__CPX,Fgfr1op2__CPX
Arid4a__CPX,Fhad1__CPX
Arid4a__CPX,Baz1b__CPX
Arid4a__CPX,Luzp1__CPX
Arid4a__CPX,Ash1l__CPX
Arid4a__CPX,Pcmtd1__CPX
Arid4a__CPX,Qser1__CPX
Arid4a__CPX,B230219D22Rik__CPX
Arid4a__CPX,Rad50__CPX
Arid4a__CPX,Fxr1__CPX
Arid4a__CPX,Pten__CPX
Arid4a__CPX,Rif1__CPX
Arid4a__CPX,Cep290__CPX
Arid4a__CPX,Pja2__CPX
Arid4a__CPX,Zfp1007__CPX
Arid4a__CPX,Fer__CPX
Arid4a__CPX,Kif21a__CPX
Arid4a__CPX,Phactr2__CPX
Arid4a__CPX,Smarca5__CPX
Arid4a__CPX,Gtpbp4__CPX
Arid4a__CPX,Ccdc186__CPX
Guk1__CPX,Jph1__CPX
Guk1__CPX,Myof__CPX
Guk1__CPX,Fcho2__CPX
Guk1__CPX,Mef2a__CPX
Guk1__CPX,Spata13__CPX
Ino80c__CPX,Zmat5__CPX
Slc25a16__CPX,Tagln2__CPX
Rpl37__CPX,Atp5me__CPX
Rpl37__CPX,Evi5__CPX
Rpl37__CPX,Imp3__CPX
Rpl37__CPX,Smc4__CPX
Rpl37__CPX,Mafg__CPX
Rpl37__CPX,Dlg4__CPX
Rpl37__CPX,Tmem184c__CPX
Rpl37__CPX,Rad54l2__CPX
Rpl37__CPX,Ppfibp1__CPX
Rpl37__CPX,Sytl2__CPX
Rpl37__CPX,Stxbp4__CPX
Rpl37__CPX,Ehd1__CPX
Rpl37__CPX,Mef2a__CPX
Top1__CPX,Ildr2__CPX
Top1__CPX,Rdx__CPX
Top1__CPX,Golm2__CPX
Top1__CPX,Tpr__CPX
Top1__CPX,Ikzf5__CPX
Top1__CPX,Nkapd1__CPX
Top1__CPX,Cct4__CPX
Top1__CPX,Frg1__CPX
Top1__CPX,Clpp__CPX
Top1__CPX,Nipbl__CPX
Top1__CPX,Brd4__CPX
Top1__CPX,Phf3__CPX
Top1__CPX,Enpp5__CPX
Top1__CPX,Fgfr1op2__CPX
Top1__CPX,Fhad1__CPX
Top1__CPX,Ash1l__CPX
Top1__CPX,Dhx36__CPX
Top1__CPX,Lrp6__CPX
Top1__CPX,Qser1__CPX
Top1__CPX,Rad50__CPX
Top1__CPX,Mansc4__CPX
Top1__CPX,Cep290__CPX
Top1__CPX,Mpp7__CPX
Top1__CPX,Fer__CPX
Top1__CPX,Phactr2__CPX
Top1__CPX,Ccdc186__CPX
Top1__CPX,Ccar1__CPX
Top1__CPX,Cntn1__CPX
Top1__CPX,Shoc2__CPX
Top1__CPX,Slain2__CPX
Eeig1__CPX,Acbd4__CPX
Pbx1__CPX,Ildr2__CPX
Pbx1__CPX,Vps13b__CPX
Pbx1__CPX,Secisbp2l__CPX
Pbx1__CPX,Ndufa8__CPX
Pbx1__CPX,Lrp6__CPX
Pbx1__CPX,Rif1__CPX
Pbx1__CPX,Cep290__CPX
Pbx1__CPX,Mia2__CPX
Dstn__CPX,Ildr2__CPX
Dstn__CPX,Itch__CPX
Dstn__CPX,Golm2__CPX
Dstn__CPX,Tmem161b__CPX
Dstn__CPX,Frg1__CPX
Dstn__CPX,Nipbl__CPX
Dstn__CPX,Fhad1__CPX
Dstn__CPX,Zic2__CPX
Dstn__CPX,Baz1b__CPX
Dstn__CPX,Ash1l__CPX
Dstn__CPX,B230219D22Rik__CPX
Dstn__CPX,Rad50__CPX
Dstn__CPX,Camk1d__CPX
Dstn__CPX,Fxr1__CPX
Dstn__CPX,Mansc4__CPX
Dstn__CPX,Cep290__CPX
Dstn__CPX,Kpna3__CPX
Dstn__CPX,Stag2__CPX
Dstn__CPX,Kif21a__CPX
Dstn__CPX,Ube2q2__CPX
Dstn__CPX,Phactr2__CPX
Dstn__CPX,Shoc2__CPX
Ildr2__CPX,Rdx__CPX
Ildr2__CPX,Golm2__CPX
Ildr2__CPX,Synm__CPX
Ildr2__CPX,Tpr__CPX
Ildr2__CPX,Secisbp2l__CPX
Ildr2__CPX,Nkapd1__CPX
Ildr2__CPX,Frg1__CPX
Ildr2__CPX,Nipbl__CPX
Ildr2__CPX,Phf3__CPX
Ildr2__CPX,Fhad1__CPX
Ildr2__CPX,Baz1b__CPX
Ildr2__CPX,Ash1l__CPX
Ildr2__CPX,Lrp6__CPX
Ildr2__CPX,Rad50__CPX
Ildr2__CPX,Rif1__CPX
Ildr2__CPX,Cep290__CPX
Ildr2__CPX,Kif21a__CPX
Ildr2__CPX,Phactr2__CPX
Ildr2__CPX,Ccdc186__CPX
Ildr2__CPX,Cntn1__CPX
Atp6v1f__CPX,Fcho2__CPX
Atp6v1f__CPX,Acbd4__CPX
Atp6v1f__CPX,Mef2a__CPX
Cldn22__CPX,Irak3__CPX
Ube2m__CPX,Cerox1__CPX
Ube2m__CPX,B130034C11Rik__CPX
Rdx__CPX,Golm2__CPX
Rdx__CPX,Nkapd1__CPX
Rdx__CPX,Cep57__CPX
Rdx__CPX,Nipbl__CPX
Rdx__CPX,Brd4__CPX
Rdx__CPX,Enpp5__CPX
Rdx__CPX,Fgfr1op2__CPX
Rdx__CPX,Fhad1__CPX
Rdx__CPX,9530026P05Rik__CPX
Rdx__CPX,Lrp6__CPX
Rdx__CPX,Upf2__CPX
Rdx__CPX,Rad50__CPX
Rdx__CPX,Cep290__CPX
Rdx__CPX,Mpp7__CPX
Rdx__CPX,Ccdc186__CPX
Rdx__CPX,Slain2__CPX
Atp5me__CPX,Jph1__CPX
Atp5me__CPX,Imp3__CPX
Atp5me__CPX,Cxxc4__CPX
Atp5me__CPX,Tmem184c__CPX
Atp5me__CPX,Rad54l2__CPX
Atp5me__CPX,Sytl2__CPX
Atp5me__CPX,Fcho2__CPX
Atp5me__CPX,Stxbp4__CPX
Atp5me__CPX,Mef2a__CPX
Itch__CPX,Golm2__CPX
Itch__CPX,Nipbl__CPX
Itch__CPX,Ash1l__CPX
Itch__CPX,Mafg__CPX
Itch__CPX,Dhx36__CPX
Itch__CPX,B230219D22Rik__CPX
Itch__CPX,Pten__CPX
Itch__CPX,Mansc4__CPX
Itch__CPX,Setbp1__CPX
Itch__CPX,Zfp1007__CPX
Itch__CPX,Kpna3__CPX
Itch__CPX,Stag2__CPX
Itch__CPX,Phactr2__CPX
Itch__CPX,Smarca5__CPX
Golm2__CPX,Tmem161b__CPX
Golm2__CPX,Synm__CPX
Golm2__CPX,Tpr__CPX
Golm2__CPX,Nkapd1__CPX
Golm2__CPX,Frg1__CPX
Golm2__CPX,Nipbl__CPX
Golm2__CPX,Phf3__CPX
Golm2__CPX,Fgfr1op2__CPX
Golm2__CPX,Fhad1__CPX
Golm2__CPX,Ash1l__CPX
Golm2__CPX,B230219D22Rik__CPX
Golm2__CPX,Rad50__CPX
Golm2__CPX,Camk1d__CPX
Golm2__CPX,Fxr1__CPX
Golm2__CPX,Mansc4__CPX
Golm2__CPX,Cep290__CPX
Golm2__CPX,Kif21a__CPX
Golm2__CPX,Phactr2__CPX
Golm2__CPX,Ccdc186__CPX
Golm2__CPX,Shoc2__CPX
Golm2__CPX,Slain2__CPX
Csnk1a1__CPX,Ptges2__CPX
Csnk1a1__CPX,Evi5__CPX
Csnk1a1__CPX,Sh3bgrl__CPX
Csnk1a1__CPX,Slc22a17__CPX
Csnk1a1__CPX,Fgfr1op2__CPX
Csnk1a1__CPX,Pcmtd1__CPX
Csnk1a1__CPX,B230219D22Rik__CPX
Csnk1a1__CPX,Pten__CPX
Csnk1a1__CPX,Mpp7__CPX
Csnk1a1__CPX,Shoc2__CPX
Emc3__CPX,Ptges2__CPX
Emc3__CPX,Nsmf__CPX
Emc3__CPX,Mafg__CPX
Emc3__CPX,Smarca5__CPX
Emc3__CPX,Vps36__CPX
Tmem161b__CPX,Tpr__CPX
Tmem161b__CPX,Nkapd1__CPX
Tmem161b__CPX,Frg1__CPX
Tmem161b__CPX,Fhad1__CPX
Tmem161b__CPX,Zic2__CPX
Tmem161b__CPX,Baz1b__CPX
Tmem161b__CPX,Luzp1__CPX
Tmem161b__CPX,Ash1l__CPX
Tmem161b__CPX,B230219D22Rik__CPX
Tmem161b__CPX,Rad50__CPX
Tmem161b__CPX,Fxr1__CPX
Tmem161b__CPX,Cep290__CPX
Tmem161b__CPX,Pja2__CPX
Tmem161b__CPX,Zfp1007__CPX
Tmem161b__CPX,Stag2__CPX
Tmem161b__CPX,Kif21a__CPX
Tmem161b__CPX,Phactr2__CPX
Tmem161b__CPX,Smarca5__CPX
Tmem161b__CPX,Ccdc186__CPX
Zfp383__CPX,Ap3s2__CPX
Tulp4__CPX,Hip1__CPX
Tulp4__CPX,Mafg__CPX
Tulp4__CPX,Dcaf12l1__CPX
Tulp4__CPX,Dlg4__CPX
Tulp4__CPX,Pja2__CPX
Tulp4__CPX,Fcho2__CPX
Tulp4__CPX,Smarca5__CPX
Tulp4__CPX,Ehd1__CPX
Tulp4__CPX,Vps36__CPX
Gm2445__CPX,Mex3a__CPX
Dennd2c__CPX,Gm4017__CPX
Gm15083__CPX,Osgepl1__CPX
Synm__CPX,Tpr__CPX
Synm__CPX,Frg1__CPX
Synm__CPX,Nipbl__CPX
Synm__CPX,Fhad1__CPX
Synm__CPX,Baz1b__CPX
Synm__CPX,Ash1l__CPX
Synm__CPX,Lrp6__CPX
Synm__CPX,Rif1__CPX
Synm__CPX,Rad54l2__CPX
Synm__CPX,Cep290__CPX
Synm__CPX,Pja2__CPX
Synm__CPX,Kif21a__CPX
Tpr__CPX,Secisbp2l__CPX
Tpr__CPX,Nkapd1__CPX
Tpr__CPX,Frg1__CPX
Tpr__CPX,Clpp__CPX
Tpr__CPX,Nipbl__CPX
Tpr__CPX,Phf3__CPX
Tpr__CPX,Fgfr1op2__CPX
Tpr__CPX,Fhad1__CPX
Tpr__CPX,Efhb__CPX
Tpr__CPX,Baz1b__CPX
Tpr__CPX,Ash1l__CPX
Tpr__CPX,Mafg__CPX
Tpr__CPX,Lrp6__CPX
Tpr__CPX,Qser1__CPX
Tpr__CPX,B230219D22Rik__CPX
Tpr__CPX,Rad50__CPX
Tpr__CPX,Camk1d__CPX
Tpr__CPX,Fxr1__CPX
Tpr__CPX,Rif1__CPX
Tpr__CPX,Cep290__CPX
Tpr__CPX,Fer__CPX
Tpr__CPX,Kif21a__CPX
Tpr__CPX,Phactr2__CPX
Tpr__CPX,Smarca5__CPX
Tpr__CPX,Gtpbp4__CPX
Tpr__CPX,Ccdc186__CPX
Tpr__CPX,Slain2__CPX
Gm42636__CPX,Leprotl1__CPX
Wbp4__CPX,Evi5__CPX
Wbp4__CPX,Clpp__CPX
Wbp4__CPX,Brd4__CPX
Wbp4__CPX,Phf3__CPX
Wbp4__CPX,Luzp1__CPX
Wbp4__CPX,Pcmtd1__CPX
Wbp4__CPX,B230219D22Rik__CPX
Wbp4__CPX,Rad50__CPX
Wbp4__CPX,Dcaf12l1__CPX
Wbp4__CPX,Dlg4__CPX
Wbp4__CPX,Ubc__CPX
Wbp4__CPX,Smarca5__CPX
Gm5141__CPX,Sh3bgrl__CPX
Ptges2__CPX,Snora35__CPX
Ptges2__CPX,Gpr162__CPX
Ptges2__CPX,Ash1l__CPX
Ptges2__CPX,Dlg4__CPX
Ptges2__CPX,Smarca5__CPX
Ptges2__CPX,Ehd1__CPX
Tspan9__CPX,Sh3bgrl__CPX
Tspan9__CPX,Slc22a17__CPX
Tspan9__CPX,Fgfr1op2__CPX
Vps13b__CPX,Secisbp2l__CPX
Vps13b__CPX,Nipbl__CPX
Vps13b__CPX,Ash1l__CPX
Vps13b__CPX,Qser1__CPX
Vps13b__CPX,Dcaf12l1__CPX
Vps13b__CPX,Rif1__CPX
Vps13b__CPX,Cep290__CPX
Vps13b__CPX,Mia2__CPX
Ikzf5__CPX,Frg1__CPX
Ikzf5__CPX,Fhad1__CPX
Ikzf5__CPX,Rad50__CPX
Snora35__CPX,Bcl7a__CPX
Snora35__CPX,Brd4__CPX
Snora35__CPX,Phf3__CPX
Snora35__CPX,Pcmtd1__CPX
Snora35__CPX,B230219D22Rik__CPX
Snora35__CPX,Ccar1__CPX
Kcmf1__CPX,Fhad1__CPX
Secisbp2l__CPX,Nkapd1__CPX
Secisbp2l__CPX,Frg1__CPX
Secisbp2l__CPX,Phf3__CPX
Secisbp2l__CPX,Ash1l__CPX
Secisbp2l__CPX,Lrp6__CPX
Secisbp2l__CPX,Rad50__CPX
Secisbp2l__CPX,Camk1d__CPX
Secisbp2l__CPX,Cep290__CPX
Secisbp2l__CPX,Setbp1__CPX
Setx__CPX,Evi5__CPX
Setx__CPX,Tmem80__CPX
Setx__CPX,Nsg2__CPX
Setx__CPX,Smc4__CPX
Setx__CPX,B230219D22Rik__CPX
Setx__CPX,Pten__CPX
Setx__CPX,Dlg4__CPX
Setx__CPX,Fcho2__CPX
Setx__CPX,Smarca5__CPX
Setx__CPX,Gtpbp4__CPX
Setx__CPX,Mef2a__CPX
Setx__CPX,Vps36__CPX
Rab5a__CPX,Slc22a17__CPX
Rab5a__CPX,Fgfr1op2__CPX
Dpysl4__CPX,Acad9__CPX
Ahcyl2__CPX,Mtrex__CPX
Ahcyl2__CPX,Dcaf12l1__CPX
Ahcyl2__CPX,Dync1h1__CPX
Txnrd2__CPX,Meaf6__CPX
Txnrd2__CPX,Fgl2__CPX
Txnrd2__CPX,Pthlh__CPX
Tnfrsf1b__CPX,Cstf2__CPX
Nkapd1__CPX,Frg1__CPX
Nkapd1__CPX,Clpp__CPX
Nkapd1__CPX,Nipbl__CPX
Nkapd1__CPX,Brd4__CPX
Nkapd1__CPX,Phf3__CPX
Nkapd1__CPX,Enpp5__CPX
Nkapd1__CPX,Fhad1__CPX
Nkapd1__CPX,Luzp1__CPX
Nkapd1__CPX,Ash1l__CPX
Nkapd1__CPX,Dhx36__CPX
Nkapd1__CPX,Qser1__CPX
Nkapd1__CPX,B230219D22Rik__CPX
Nkapd1__CPX,Rad50__CPX
Nkapd1__CPX,Fxr1__CPX
Nkapd1__CPX,Gxylt1__CPX
Nkapd1__CPX,Mansc4__CPX
Nkapd1__CPX,Cep290__CPX
Nkapd1__CPX,Setbp1__CPX
Nkapd1__CPX,Kif21a__CPX
Nkapd1__CPX,Phactr2__CPX
Nkapd1__CPX,Smarca5__CPX
Nkapd1__CPX,Gtpbp4__CPX
Nkapd1__CPX,Ccdc186__CPX
Nkapd1__CPX,Ccar1__CPX
Nkapd1__CPX,Shoc2__CPX
Josd1__CPX,Upf2__CPX
Evi5__CPX,Clpp__CPX
Evi5__CPX,Fgfr1op2__CPX
Evi5__CPX,Smc4__CPX
Evi5__CPX,Pcmtd1__CPX
Evi5__CPX,Mafg__CPX
Evi5__CPX,Qser1__CPX
Evi5__CPX,Cnih2__CPX
Evi5__CPX,Dlg4__CPX
Evi5__CPX,Ubc__CPX
Evi5__CPX,Smarca5__CPX
Evi5__CPX,Vps36__CPX
Jph1__CPX,Zfp654__CPX
Jph1__CPX,Lrp6__CPX
Jph1__CPX,Qser1__CPX
Jph1__CPX,Dcaf12l1__CPX
Jph1__CPX,Ppfibp1__CPX
Jph1__CPX,Mef2a__CPX
Col8a1__CPX,Irak3__CPX
Col8a1__CPX,Dcaf12l1__CPX
Col8a1__CPX,Stxbp4__CPX
Col8a1__CPX,Cntn1__CPX
Uqcc5__CPX,Zfp27__CPX
Cct4__CPX,Mpp7__CPX
Cct4__CPX,Shoc2__CPX
Frg1__CPX,Nipbl__CPX
Frg1__CPX,Phf3__CPX
Frg1__CPX,Fgfr1op2__CPX
Frg1__CPX,Fhad1__CPX
Frg1__CPX,Baz1b__CPX
Frg1__CPX,Ash1l__CPX
Frg1__CPX,Ralgapa2__CPX
Frg1__CPX,Lrp6__CPX
Frg1__CPX,B230219D22Rik__CPX
Frg1__CPX,Rad50__CPX
Frg1__CPX,Camk1d__CPX
Frg1__CPX,Fxr1__CPX
Frg1__CPX,Rif1__CPX
Frg1__CPX,Cep290__CPX
Frg1__CPX,Fer__CPX
Frg1__CPX,Kif21a__CPX
Frg1__CPX,Phactr2__CPX
Frg1__CPX,Ccdc186__CPX
Frg1__CPX,Mia2__CPX
Frg1__CPX,Slain2__CPX
Tmem80__CPX,Zfp1007__CPX
Clpp__CPX,Nipbl__CPX
Clpp__CPX,Phf3__CPX
Clpp__CPX,Fhad1__CPX
Clpp__CPX,Tomm22__CPX
Clpp__CPX,Ash1l__CPX
Clpp__CPX,Dhx36__CPX
Clpp__CPX,B230219D22Rik__CPX
Clpp__CPX,Rad50__CPX
Clpp__CPX,Gxylt1__CPX
Clpp__CPX,Kif21a__CPX
Clpp__CPX,Shoc2__CPX
Myof__CPX,Cerkl__CPX
Sh3bgrl__CPX,Slc22a17__CPX
Sh3bgrl__CPX,Pcmtd1__CPX
Sh3bgrl__CPX,B230219D22Rik__CPX
Sh3bgrl__CPX,Smarca5__CPX
Cep57__CPX,Efhb__CPX
Cep57__CPX,Mia2__CPX
Cep57__CPX,Slain2__CPX
Zfp654__CPX,Sh3bgrl2__CPX
Zfp654__CPX,Fcho2__CPX
Imp3__CPX,Cxxc4__CPX
Imp3__CPX,Tmem184c__CPX
Bcl7a__CPX,Dhx36__CPX
Bcl7a__CPX,Ehd1__CPX
Ndufa8__CPX,Sytl2__CPX
Nipbl__CPX,Brd4__CPX
Nipbl__CPX,Phf3__CPX
Nipbl__CPX,Enpp5__CPX
Nipbl__CPX,Fgfr1op2__CPX
Nipbl__CPX,Fhad1__CPX
Nipbl__CPX,Baz1b__CPX
Nipbl__CPX,9530026P05Rik__CPX
Nipbl__CPX,Ash1l__CPX
Nipbl__CPX,Mafg__CPX
Nipbl__CPX,Dhx36__CPX
Nipbl__CPX,Lrp6__CPX
Nipbl__CPX,Qser1__CPX
Nipbl__CPX,B230219D22Rik__CPX
Nipbl__CPX,Rad50__CPX
Nipbl__CPX,Rif1__CPX
Nipbl__CPX,Gxylt1__CPX
Nipbl__CPX,Cep290__CPX
Nipbl__CPX,Setbp1__CPX
Nipbl__CPX,Kpna3__CPX
Nipbl__CPX,Fer__CPX
Nipbl__CPX,Kif21a__CPX
Nipbl__CPX,Phactr2__CPX
Nipbl__CPX,Smarca5__CPX
Nipbl__CPX,Ccdc186__CPX
Nipbl__CPX,Ccar1__CPX
Nipbl__CPX,Cntn1__CPX
Nipbl__CPX,Slain2__CPX
Brd4__CPX,Phf3__CPX
Brd4__CPX,Tomm22__CPX
Brd4__CPX,Nprl2__CPX
Brd4__CPX,Fer__CPX
Phf3__CPX,Enpp5__CPX
Phf3__CPX,Fgfr1op2__CPX
Phf3__CPX,Fhad1__CPX
Phf3__CPX,Ash1l__CPX
Phf3__CPX,Pcmtd1__CPX
Phf3__CPX,Lrp6__CPX
Phf3__CPX,Qser1__CPX
Phf3__CPX,Cep290__CPX
Phf3__CPX,Fer__CPX
Phf3__CPX,Kif21a__CPX
Phf3__CPX,Phactr2__CPX
Phf3__CPX,Smarca5__CPX
Phf3__CPX,Ccdc186__CPX
Phf3__CPX,Ccar1__CPX
Camsap2__CPX,Dr1__CPX
Clec14a__CPX,Aasdhppt__CPX
Clec14a__CPX,Tm9sf3__CPX
Slc22a17__CPX,Fgfr1op2__CPX
Slc22a17__CPX,Pcmtd1__CPX
Slc22a17__CPX,Dlg4__CPX
Slc22a17__CPX,Ubc__CPX
Slc22a17__CPX,Pja2__CPX
Slc22a17__CPX,Smarca5__CPX
Slc22a17__CPX,Ehd1__CPX
Serp2__CPX,Vangl1__CPX
Serp2__CPX,Dnase1l1__CPX
Ola1__CPX,Nsg2__CPX
Enpp5__CPX,Fhad1__CPX
Enpp5__CPX,Luzp1__CPX
Enpp5__CPX,Ash1l__CPX
Enpp5__CPX,Qser1__CPX
Enpp5__CPX,Cep290__CPX
Enpp5__CPX,Fer__CPX
Enpp5__CPX,Gtpbp4__CPX
Enpp5__CPX,Ccdc186__CPX
Enpp5__CPX,Shoc2__CPX
Zfp27__CPX,Cerkl__CPX
Fgfr1op2__CPX,Fhad1__CPX
Fgfr1op2__CPX,Smc4__CPX
Fgfr1op2__CPX,Ash1l__CPX
Fgfr1op2__CPX,Mafg__CPX
Fgfr1op2__CPX,Qser1__CPX
Fgfr1op2__CPX,B230219D22Rik__CPX
Fgfr1op2__CPX,Rif1__CPX
Fgfr1op2__CPX,Cep290__CPX
Fgfr1op2__CPX,Mpp7__CPX
Fgfr1op2__CPX,Phactr2__CPX
Fgfr1op2__CPX,Gtpbp4__CPX
Fgfr1op2__CPX,Ccdc186__CPX
Fgfr1op2__CPX,Shoc2__CPX
Hip1__CPX,Luzp1__CPX
Nsg2__CPX,Ganab__CPX
Nsg2__CPX,Pja2__CPX
Nsg2__CPX,Zfp1007__CPX
Dlgap4__CPX,Spata13__CPX
Ofd1__CPX,Zbtb11os1__CPX
Fhad1__CPX,Efhb__CPX
Fhad1__CPX,Baz1b__CPX
Fhad1__CPX,Ash1l__CPX
Fhad1__CPX,Qser1__CPX
Fhad1__CPX,B230219D22Rik__CPX
Fhad1__CPX,Rad50__CPX
Fhad1__CPX,Camk1d__CPX
Fhad1__CPX,Fxr1__CPX
Fhad1__CPX,Rif1__CPX
Fhad1__CPX,Mansc4__CPX
Fhad1__CPX,Cep290__CPX
Fhad1__CPX,Pja2__CPX
