DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224,3297_VECPAC_190224,3679_VECPAC_190224,3681_VECPAC_190224,935_CTR_LPS_CSF_070224,936_CTR_LPS_CSF_070224_2,937_CTR_LPS_CSF_070224,941_CTR_LPS_CSF_070224,942_CTR_LPS_CSF_070224,943_CTR_LPS_CSF_070224
26.96160059936936,27.084943944408092,27.004989997162102,27.78907181958203,26.567254262059528,26.50296267227539,27.92524459775121,26.8471068534773,27.439594575526513,27.084943944408092,26.779800290688794,27.084943944408092,27.004989997162102,26.8471068534773
23.71999917837554,,26.96160059936936,24.617441356369007,,,,,,,24.13416838153767,19.511528355008892,,
27.084943944408092,20.944682697362236,21.566275994088834,22.60513085670781,18.87000098295748,22.176682287677355,22.81629933915454,16.38716185479659,24.241680361020343,23.71999917837554,24.059471680211118,25.6563659490016,20.239280036683237,23.072538359028545
,,,,,,17.313901308851932,,,14.91150018039568,,,,13.487298878543296
15.02985544620005,14.021419364841742,13.019379474962212,14.77794148459306,11.999708944648896,15.39656988471546,15.684213392506413,15.39656988471546,12.73466395698144,14.22183651652919,11.432133533201073,12.73466395698144,,14.44344997303848
22.76118107855382,22.76118107855382,22.54252442178061,22.991190162689342,19.723751953711417,22.430766960994436,22.60513085670781,22.10136387655403,22.76118107855382,22.76118107855382,22.663346963173684,22.76118107855382,22.81629933915454,22.336032499821254
17.79122014145856,17.128341573761485,17.259371352214917,17.044039991717742,16.207484324420978,17.313901308851932,16.954735439681233,17.128341573761485,16.10708189958663,16.38716185479659,16.548397760488008,17.605330159289814,17.128341573761485,16.649394651426014
25.140663431027427,25.248245599251963,24.854862067442433,25.741137750046672,25.050447238005177,25.050447238005177,24.952119430962735,25.140663431027427,25.404802973180967,25.050447238005177,24.854862067442433,25.248245599251963,25.313618060977973,25.313618060977973
,,,,,,13.783405868376022,,,,,,,
23.222075930761207,22.176682287677355,22.60513085670781,22.81629933915454,22.10136387655403,22.336032499821254,23.616437364521392,24.361767611067528,22.54252442178061,22.54252442178061,22.430766960994436,23.151992757960304,22.663346963173684,22.60513085670781
20.53009211757007,21.566275994088834,22.336032499821254,23.71999917837554,22.76118107855382,22.60513085670781,22.017772579784815,22.92787490413422,22.176682287677355,,20.715974098065832,22.10136387655403,23.29594091395716,22.81629933915454
22.262186034564476,24.241680361020343,24.241680361020343,25.050447238005177,24.791158461587774,24.419963405671634,24.187462616991436,24.791158461587774,23.484143310267747,24.419963405671634,24.187462616991436,22.176682287677355,24.617441356369007,24.854862067442433
20.239280036683237,19.41868971884918,19.723751953711417,19.12715709241501,18.299161313868307,19.791251716821705,16.700122639813483,19.82917893481498,19.36205780789064,19.41868971884918,19.192546564593975,19.723751953711417,19.311341046599278,19.192546564593975
15.267001008214582,11.73344589311528,12.73466395698144,14.44344997303848,6.637474595960846,14.77794148459306,14.44344997303848,14.77794148459306,10.101353297214947,13.783405868376022,11.73344589311528,13.019379474962212,13.17498269461429,10.589741767314072
,,,25.89217197325309,,,,,,,,,,
18.40008695193352,17.420656950089175,17.67570612907752,17.917954706335404,16.78619280811605,17.504940337930993,17.67570612907752,17.67570612907752,17.259371352214917,17.313901308851932,16.649394651426014,18.007855678299716,17.044039991717742,17.128341573761485
20.437043584347983,,,,,,,,,,,22.430766960994436,,
16.027442504336406,16.027442504336406,,17.420656950089175,15.794924887690241,,,16.700122639813483,,,,,,17.044039991717742
18.572420897099427,18.299161313868307,18.994720196960333,19.55840932952848,18.697253042531315,19.12715709241501,18.87000098295748,19.192546564593975,18.090663406345644,18.964499198463745,18.206837600992994,18.206837600992994,19.236639097669983,18.994720196960333
24.69908251133796,26.06651650878252,26.269939079141064,26.269939079141064,26.124112340107267,25.89217197325309,25.89217197325309,26.06651650878252,26.45236086775373,26.50296267227539,26.269939079141064,25.741137750046672,26.8471068534773,26.779800290688794
,16.38716185479659,17.128341573761485,18.47862430573336,16.649394651426014,17.73101607564761,18.206837600992994,18.007855678299716,17.044039991717742,18.40008695193352,17.504940337930993,,17.67570612907752,17.504940337930993
14.77794148459306,10.589741767314072,11.999708944648896,13.487298878543296,5.4519271051056934,14.22183651652919,13.487298878543296,13.783405868376022,8.203468926465137,12.340219003345359,8.959893012120766,11.73344589311528,11.999708944648896,8.64390924178897
25.050447238005177,23.484143310267747,23.53191592986123,23.616437364521392,23.29594091395716,23.35257549176473,23.870386627878066,23.53191592986123,23.870386627878066,23.953297105679837,23.29594091395716,23.616437364521392,23.674356384455788,23.484143310267747
,4.357485352481382,4.918347381516455,8.64390924178897,0.5989360822462241,11.432133533201073,10.101353297214947,10.589741767314072,2.6473235787985914,8.203468926465137,3.026346101989217,4.918347381516455,5.4519271051056934,5.4519271051056934
19.626871308510992,17.73101607564761,16.649394651426014,17.605330159289814,11.73344589311528,,16.78619280811605,,17.504940337930993,17.044039991717742,17.79122014145856,18.816900848646988,15.02985544620005,14.22183651652919
22.81629933915454,22.60513085670781,24.13416838153767,23.870386627878066,23.77270330773383,23.417291798715073,24.13416838153767,23.953297105679837,23.417291798715073,23.82958488643099,22.176682287677355,22.92787490413422,23.953297105679837,24.13416838153767
28.863827445577932,29.754289059653733,29.092836196046683,29.199493510442178,29.199493510442178,29.199493510442178,28.863827445577932,28.022288157553156,27.92524459775121,27.78907181958203,27.084943944408092,27.21934825959647,27.439594575526513,27.439594575526513
31.21036514314471,31.668951186609984,31.668951186609984,32.00781944442083,30.7823453433383,31.21036514314471,32.00781944442083,31.668951186609984,32.00781944442083,31.21036514314471,30.573336989554633,30.942609521468622,30.573336989554633,30.7823453433383
14.021419364841742,4.918347381516455,6.637474595960846,,0.9266751030624765,13.17498269461429,8.64390924178897,11.053448878828174,5.2319467103497415,10.101353297214947,5.4519271051056934,,10.101353297214947,
17.67570612907752,16.894290018224726,,,16.38716185479659,16.700122639813483,16.548397760488008,,,,,,19.626871308510992,
21.03415127487163,19.192546564593975,,,,23.99000942053065,,,,,,,25.6563659490016,
17.848056725654924,15.684213392506413,16.027442504336406,15.794924887690241,13.487298878543296,16.954735439681233,16.649394651426014,16.649394651426014,15.684213392506413,16.700122639813483,16.10708189958663,17.259371352214917,16.649394651426014,16.267931772699097
,26.8471068534773,27.92524459775121,27.084943944408092,26.269939079141064,27.706069701939082,27.084943944408092,27.21934825959647,26.387010738920857,26.779800290688794,25.741137750046672,26.200929917790297,25.96252317418443,25.96252317418443
29.092836196046683,28.597049460306497,29.199493510442178,29.092836196046683,28.328763097489578,29.092836196046683,28.73936053878384,28.863827445577932,28.597049460306497,28.73936053878384,27.92524459775121,27.78907181958203,27.92524459775121,28.504702814838293
27.60464096162688,28.220824986859178,27.706069701939082,28.863827445577932,27.92524459775121,28.022288157553156,28.597049460306497,28.504702814838293,28.328763097489578,28.597049460306497,28.022288157553156,27.004989997162102,27.78907181958203,28.328763097489578
,17.96713333278627,18.206837600992994,12.73466395698144,17.420656950089175,,,11.73344589311528,18.299161313868307,16.027442504336406,17.67570612907752,,18.206837600992994,
14.91150018039568,,,,,,,,,,,11.999708944648896,,
24.617441356369007,24.361767611067528,24.617441356369007,24.69908251133796,24.059471680211118,24.854862067442433,25.313618060977973,24.952119430962735,25.050447238005177,24.854862067442433,24.419963405671634,24.419963405671634,24.791158461587774,24.69908251133796
,11.053448878828174,13.17498269461429,14.021419364841742,6.033603261326803,,13.17498269461429,,,11.053448878828174,12.73466395698144,14.6579166018199,12.340219003345359,8.959893012120766
14.6579166018199,8.959893012120766,11.432133533201073,,4.918347381516455,14.021419364841742,13.019379474962212,,8.959893012120766,10.589741767314072,10.589741767314072,11.432133533201073,11.053448878828174,
26.387010738920857,26.50296267227539,26.50296267227539,26.8471068534773,26.200929917790297,26.341187662588105,26.8471068534773,26.387010738920857,26.50296267227539,26.8471068534773,26.06651650878252,26.341187662588105,26.341187662588105,26.387010738920857
23.151992757960304,23.77270330773383,23.82958488643099,23.920579189958964,23.674356384455788,23.71999917837554,24.419963405671634,23.870386627878066,23.35257549176473,24.617441356369007,23.82958488643099,23.222075930761207,24.241680361020343,24.304911461865277
,,,,26.341187662588105,,,,,,,,,
26.567254262059528,25.58298494600797,24.791158461587774,25.96252317418443,24.491789288861316,24.69908251133796,25.404802973180967,24.187462616991436,26.023750424771674,25.313618060977973,25.58298494600797,26.124112340107267,24.419963405671634,24.059471680211118
27.706069701939082,27.21934825959647,26.779800290688794,27.439594575526513,25.6563659490016,23.870386627878066,27.21934825959647,24.13416838153767,26.96160059936936,28.022288157553156,27.004989997162102,25.313618060977973,24.491789288861316,26.200929917790297
10.101353297214947,5.7610837394771846,5.7610837394771846,11.053448878828174,2.6473235787985914,12.340219003345359,11.432133533201073,8.959893012120766,3.026346101989217,5.2319467103497415,3.515329454763203,3.515329454763203,7.5486253233047425,5.7610837394771846
,,,,,,,,,,,,,
,16.954735439681233,17.504940337930993,17.504940337930993,18.964499198463745,19.626871308510992,18.697253042531315,19.12715709241501,16.954735439681233,17.917954706335404,18.40008695193352,14.91150018039568,19.55840932952848,19.41868971884918
26.06651650878252,26.124112340107267,26.023750424771674,26.45236086775373,25.491807134917025,25.96252317418443,26.023750424771674,26.269939079141064,26.341187662588105,26.124112340107267,25.491807134917025,26.023750424771674,26.023750424771674,25.89217197325309
14.44344997303848,8.203468926465137,11.053448878828174,13.17498269461429,5.2319467103497415,13.487298878543296,12.340219003345359,12.340219003345359,7.5486253233047425,11.73344589311528,8.64390924178897,11.053448878828174,11.73344589311528,8.203468926465137
25.58298494600797,25.89217197325309,25.404802973180967,24.791158461587774,27.004989997162102,24.13416838153767,23.71999917837554,23.35257549176473,25.140663431027427,23.920579189958964,25.89217197325309,26.387010738920857,25.248245599251963,25.404802973180967
,,,,,21.89766089201072,20.944682697362236,21.151328125650927,,,,,,
31.668951186609984,32.00781944442083,30.573336989554633,30.942609521468622,29.976899253025323,30.172391027732196,31.21036514314471,30.7823453433383,31.21036514314471,33.78547332532239,30.942609521468622,31.21036514314471,29.976899253025323,29.754289059653733
21.151328125650927,19.791251716821705,20.060474603176946,20.437043584347983,16.954735439681233,18.76637914203081,19.41868971884918,17.848056725654924,19.55840932952848,19.236639097669983,19.791251716821705,21.9535073039897,18.87000098295748,18.697253042531315
,29.199493510442178,,,,,,,20.944682697362236,,27.439594575526513,,28.597049460306497,
29.976899253025323,30.370043719919497,30.172391027732196,,30.370043719919497,28.597049460306497,30.942609521468622,29.976899253025323,29.43670460039806,29.092836196046683,29.754289059653733,29.754289059653733,30.172391027732196,28.139723574834868
13.17498269461429,2.6473235787985914,8.203468926465137,8.203468926465137,0.5410740830618447,10.589741767314072,10.589741767314072,10.101353297214947,4.357485352481382,6.637474595960846,4.357485352481382,5.4519271051056934,5.7610837394771846,3.026346101989217
21.63965483051689,21.151328125650927,,,,,20.85775323035948,,,,,,,
,,,,,,18.816900848646988,,,,,,,15.564115838261685
19.90628699179653,22.262186034564476,21.9535073039897,18.145516841146943,21.566275994088834,,23.222075930761207,,24.952119430962735,20.715974098065832,21.278227382097498,18.527065735233002,18.964499198463745,23.82958488643099
24.187462616991436,24.187462616991436,23.953297105679837,24.304911461865277,23.616437364521392,23.920579189958964,24.241680361020343,24.241680361020343,24.13416838153767,24.13416838153767,23.616437364521392,23.920579189958964,24.304911461865277,23.920579189958964
20.060474603176946,,20.437043584347983,,19.626871308510992,,,,,18.47862430573336,,,16.267931772699097,18.206837600992994
11.432133533201073,3.515329454763203,7.5486253233047425,8.959893012120766,0.06717705530095545,11.73344589311528,6.637474595960846,8.64390924178897,3.515329454763203,5.4519271051056934,2.6473235787985914,5.2319467103497415,6.033603261326803,3.515329454763203
24.361767611067528,24.419963405671634,24.419963405671634,25.6563659490016,24.361767611067528,23.77270330773383,24.491789288861316,23.584213588252027,24.791158461587774,24.791158461587774,24.491789288861316,24.69908251133796,24.952119430962735,25.248245599251963
18.007855678299716,16.700122639813483,16.548397760488008,16.894290018224726,15.925482683255618,16.548397760488008,17.605330159289814,16.78619280811605,14.77794148459306,16.649394651426014,14.44344997303848,14.021419364841742,15.794924887690241,14.021419364841742
19.791251716821705,18.994720196960333,19.192546564593975,20.060474603176946,18.994720196960333,20.239280036683237,19.192546564593975,19.55840932952848,19.511528355008892,19.90628699179653,18.964499198463745,20.239280036683237,18.994720196960333,18.929456495102794
30.573336989554633,31.21036514314471,30.7823453433383,,32.65987336076064,32.00781944442083,,33.78547332532239,,,,,,
23.674356384455788,23.870386627878066,24.059471680211118,23.584213588252027,23.35257549176473,24.304911461865277,,23.29594091395716,23.99000942053065,24.304911461865277,23.484143310267747,24.187462616991436,24.13416838153767,23.674356384455788
,,28.022288157553156,,,,,30.370043719919497,30.573336989554633,31.668951186609984,28.328763097489578,22.81629933915454,,28.220824986859178
27.21934825959647,28.328763097489578,28.597049460306497,,28.73936053878384,27.92524459775121,,,29.092836196046683,27.706069701939082,,28.328763097489578,28.504702814838293,29.199493510442178
,15.39656988471546,,,24.187462616991436,15.564115838261685,,17.79122014145856,,19.192546564593975,,,,
23.616437364521392,,,,20.060474603176946,24.187462616991436,,21.42405899916408,,26.200929917790297,,,22.92787490413422,22.92787490413422
,,,,19.236639097669983,25.404802973180967,25.741137750046672,25.248245599251963,,29.43670460039806,,,,
23.584213588252027,23.29594091395716,,19.311341046599278,,,,,21.42405899916408,22.663346963173684,22.10136387655403,21.566275994088834,,
17.044039991717742,11.432133533201073,12.340219003345359,15.267001008214582,8.959893012120766,15.02985544620005,14.91150018039568,15.02985544620005,11.432133533201073,14.6579166018199,14.021419364841742,15.02985544620005,13.019379474962212,10.101353297214947
26.651849462366915,24.952119430962735,,27.21934825959647,25.313618060977973,25.792817913981178,26.200929917790297,25.6563659490016,24.854862067442433,27.004989997162102,26.200929917790297,25.96252317418443,26.200929917790297,
,,5.4519271051056934,11.73344589311528,,13.783405868376022,,,,,,,,4.357485352481382
,20.349076790547734,,,19.82917893481498,,22.176682287677355,,20.349076790547734,21.42405899916408,20.239280036683237,,20.6292687562774,21.566275994088834
23.920579189958964,22.10136387655403,22.663346963173684,23.151992757960304,21.811268708817973,22.10136387655403,23.35257549176473,21.70761198277439,21.278227382097498,23.584213588252027,22.92787490413422,22.017772579784815,22.10136387655403,23.151992757960304
30.7823453433383,,,,,,,,,30.573336989554633,26.50296267227539,30.172391027732196,,
23.29594091395716,21.70761198277439,22.10136387655403,21.49512426745769,19.90628699179653,20.85775323035948,22.54252442178061,20.776972835570746,22.10136387655403,23.484143310267747,22.017772579784815,22.262186034564476,20.715974098065832,20.6292687562774
,,,,,,,,,,,,,
24.952119430962735,23.616437364521392,22.430766960994436,23.674356384455788,19.55840932952848,21.278227382097498,21.63965483051689,,23.222075930761207,23.35257549176473,23.71999917837554,24.361767611067528,20.060474603176946,19.977070348849676
17.504940337930993,17.504940337930993,17.917954706335404,17.67570612907752,17.504940337930993,18.145516841146943,17.848056725654924,,17.79122014145856,18.007855678299716,17.73101607564761,18.572420897099427,17.917954706335404,18.145516841146943
,,,,,,,,,,,,,
24.854862067442433,23.151992757960304,22.017772579784815,22.663346963173684,20.239280036683237,20.715974098065832,21.89766089201072,,23.53191592986123,22.176682287677355,23.417291798715073,24.491789288861316,20.944682697362236,20.239280036683237
16.207484324420978,19.311341046599278,19.41868971884918,19.41868971884918,19.36205780789064,17.259371352214917,14.77794148459306,17.420656950089175,18.76637914203081,16.548397760488008,17.605330159289814,17.504940337930993,19.977070348849676,20.159049269761585
27.439594575526513,26.96160059936936,26.651849462366915,27.60464096162688,,26.96160059936936,27.706069701939082,26.124112340107267,27.78907181958203,26.341187662588105,,28.220824986859178,,
18.206837600992994,17.259371352214917,17.420656950089175,17.848056725654924,16.267931772699097,17.605330159289814,17.917954706335404,18.206837600992994,17.420656950089175,16.267931772699097,16.700122639813483,16.78619280811605,17.420656950089175,17.259371352214917
20.776972835570746,20.239280036683237,20.715974098065832,20.6292687562774,19.977070348849676,20.060474603176946,20.715974098065832,20.159049269761585,19.723751953711417,20.776972835570746,19.723751953711417,19.82917893481498,20.53009211757007,19.82917893481498
32.00781944442083,29.976899253025323,28.863827445577932,30.370043719919497,,30.370043719919497,30.7823453433383,28.73936053878384,30.942609521468622,29.976899253025323,30.370043719919497,30.7823453433383,29.43670460039806,30.573336989554633
,,,,,,,,24.059471680211118,,,,24.187462616991436,23.71999917837554
29.754289059653733,30.7823453433383,30.942609521468622,31.21036514314471,30.942609521468622,30.7823453433383,30.573336989554633,30.573336989554633,30.7823453433383,32.00781944442083,30.172391027732196,29.43670460039806,30.7823453433383,31.668951186609984
16.38716185479659,20.060474603176946,19.626871308510992,19.723751953711417,16.894290018224726,19.36205780789064,19.626871308510992,15.564115838261685,19.311341046599278,20.349076790547734,17.96713333278627,17.73101607564761,,18.47862430573336
19.311341046599278,18.929456495102794,18.929456495102794,19.511528355008892,19.12715709241501,19.723751953711417,19.90628699179653,19.791251716821705,18.87000098295748,19.723751953711417,18.994720196960333,19.044780457273152,19.36205780789064,19.12715709241501
20.159049269761585,16.548397760488008,17.605330159289814,19.82917893481498,17.96713333278627,,,,16.78619280811605,17.73101607564761,17.259371352214917,16.894290018224726,17.73101607564761,
11.999708944648896,3.026346101989217,8.64390924178897,11.432133533201073,3.515329454763203,11.999708944648896,,,0.9266751030624765,5.7610837394771846,7.5486253233047425,5.7610837394771846,8.203468926465137,6.637474595960846
,27.004989997162102,27.21934825959647,,27.21934825959647,26.8471068534773,26.341187662588105,26.779800290688794,27.004989997162102,25.741137750046672,26.651849462366915,27.439594575526513,26.96160059936936,26.96160059936936
23.072538359028545,22.81629933915454,23.151992757960304,22.54252442178061,22.017772579784815,22.262186034564476,22.663346963173684,22.336032499821254,22.430766960994436,22.60513085670781,22.336032499821254,23.29594091395716,23.072538359028545,22.54252442178061
17.605330159289814,15.564115838261685,16.78619280811605,16.10708189958663,14.021419364841742,17.128341573761485,17.259371352214917,16.548397760488008,15.02985544620005,15.794924887690241,15.564115838261685,16.700122639813483,,15.794924887690241
28.022288157553156,26.779800290688794,26.387010738920857,26.779800290688794,26.8471068534773,27.004989997162102,,25.491807134917025,27.084943944408092,27.21934825959647,26.8471068534773,26.45236086775373,26.651849462366915,27.004989997162102
26.341187662588105,26.200929917790297,26.200929917790297,23.484143310267747,26.023750424771674,24.361767611067528,27.004989997162102,24.854862067442433,26.06651650878252,26.06651650878252,26.023750424771674,24.304911461865277,25.89217197325309,26.269939079141064
,11.999708944648896,13.487298878543296,15.02985544620005,8.203468926465137,14.6579166018199,14.021419364841742,14.91150018039568,11.053448878828174,13.019379474962212,,,14.44344997303848,11.432133533201073
26.124112340107267,26.45236086775373,26.45236086775373,26.651849462366915,26.651849462366915,26.06651650878252,26.269939079141064,26.200929917790297,26.200929917790297,26.387010738920857,25.792817913981178,26.779800290688794,26.45236086775373,26.45236086775373
28.220824986859178,28.022288157553156,28.220824986859178,28.504702814838293,27.439594575526513,28.328763097489578,28.504702814838293,28.597049460306497,28.863827445577932,,28.863827445577932,28.022288157553156,28.220824986859178,28.73936053878384
,,29.754289059653733,28.139723574834868,28.022288157553156,26.200929917790297,26.45236086775373,26.96160059936936,28.73936053878384,29.199493510442178,28.597049460306497,,,
12.73466395698144,5.2319467103497415,6.033603261326803,10.101353297214947,1.8466198968201704,11.053448878828174,11.053448878828174,6.637474595960846,4.918347381516455,6.033603261326803,5.2319467103497415,6.637474595960846,6.637474595960846,4.918347381516455
,,,,,32.65987336076064,,,,,,,,32.00781944442083
23.953297105679837,,25.050447238005177,,24.952119430962735,25.58298494600797,,,23.77270330773383,23.53191592986123,,23.072538359028545,,24.952119430962735
,,,,,,,,,,,,,
,8.64390924178897,,,5.7610837394771846,14.44344997303848,,14.021419364841742,,,,,,
25.404802973180967,25.140663431027427,25.491807134917025,26.06651650878252,,,,,24.304911461865277,,23.953297105679837,,24.69908251133796,24.241680361020343
,,,,,,12.73466395698144,,,,,,,
25.96252317418443,26.023750424771674,24.361767611067528,25.491807134917025,23.920579189958964,24.791158461587774,24.361767611067528,24.059471680211118,25.248245599251963,23.29594091395716,27.60464096162688,23.870386627878066,24.361767611067528,23.616437364521392
27.004989997162102,,,,,22.54252442178061,23.29594091395716,22.54252442178061,,,,,,
,,,,,,,,,,,,,
28.504702814838293,29.092836196046683,29.976899253025323,29.976899253025323,29.092836196046683,29.754289059653733,30.172391027732196,30.172391027732196,29.976899253025323,29.754289059653733,29.092836196046683,28.139723574834868,29.092836196046683,29.43670460039806
,,,,,,,,,12.73466395698144,,,,
28.328763097489578,28.504702814838293,,28.597049460306497,27.706069701939082,27.084943944408092,27.60464096162688,27.60464096162688,27.706069701939082,27.92524459775121,27.78907181958203,29.092836196046683,27.706069701939082,27.92524459775121
,,,23.35257549176473,22.92787490413422,26.651849462366915,26.96160059936936,23.71999917837554,27.21934825959647,,26.387010738920857,,26.779800290688794,26.567254262059528
,,25.792817913981178,,,,,,,,,,,
22.017772579784815,21.03415127487163,,22.10136387655403,20.944682697362236,21.70761198277439,21.9535073039897,21.63965483051689,21.63965483051689,22.430766960994436,21.151328125650927,20.776972835570746,22.430766960994436,21.42405899916408
23.484143310267747,23.674356384455788,23.484143310267747,23.77270330773383,23.072538359028545,23.151992757960304,23.99000942053065,22.991190162689342,23.82958488643099,23.77270330773383,23.222075930761207,23.584213588252027,23.616437364521392,23.417291798715073
21.9535073039897,22.54252442178061,22.176682287677355,22.92787490413422,22.60513085670781,22.81629933915454,23.417291798715073,22.262186034564476,22.663346963173684,22.92787490413422,21.811268708817973,19.90628699179653,22.017772579784815,21.89766089201072
26.45236086775373,27.439594575526513,28.328763097489578,27.706069701939082,28.139723574834868,27.21934825959647,26.779800290688794,27.92524459775121,,25.58298494600797,26.567254262059528,26.8471068534773,27.21934825959647,27.084943944408092
24.304911461865277,23.417291798715073,23.29594091395716,24.419963405671634,23.151992757960304,22.92787490413422,23.484143310267747,23.417291798715073,23.616437364521392,23.674356384455788,23.35257549176473,24.617441356369007,23.35257549176473,23.29594091395716
,,,,,,,,,,,,,
,,,,,33.78547332532239,,,,,32.65987336076064,,31.668951186609984,32.65987336076064
,,,,,,,,,,,,,
18.964499198463745,20.53009211757007,21.70761198277439,20.944682697362236,20.715974098065832,20.776972835570746,20.776972835570746,20.6292687562774,20.53009211757007,21.151328125650927,20.437043584347983,21.151328125650927,21.03415127487163,20.53009211757007
26.779800290688794,27.60464096162688,27.60464096162688,28.220824986859178,27.60464096162688,27.439594575526513,27.78907181958203,27.439594575526513,28.220824986859178,27.60464096162688,26.96160059936936,26.96160059936936,27.60464096162688,28.597049460306497
19.977070348849676,18.572420897099427,15.684213392506413,18.40008695193352,14.22183651652919,,17.128341573761485,,17.96713333278627,17.67570612907752,19.36205780789064,20.349076790547734,15.684213392506413,16.10708189958663
20.944682697362236,20.159049269761585,20.776972835570746,20.776972835570746,20.159049269761585,19.192546564593975,20.437043584347983,20.060474603176946,18.527065735233002,20.85775323035948,18.816900848646988,17.848056725654924,20.437043584347983,19.791251716821705
,,,24.952119430962735,,,,,,,,,,
,,,,,,,,,,,,,5.2319467103497415
,,,,,,,,,,,,,
,,,,,,,,,,36.988835603124244,32.00781944442083,,
23.870386627878066,22.663346963173684,23.222075930761207,,21.9535073039897,20.6292687562774,24.69908251133796,16.207484324420978,23.151992757960304,24.69908251133796,23.77270330773383,22.991190162689342,23.484143310267747,23.77270330773383
19.12715709241501,17.67570612907752,18.964499198463745,18.994720196960333,17.259371352214917,,22.262186034564476,,16.700122639813483,17.605330159289814,17.128341573761485,18.40008695193352,17.259371352214917,21.70761198277439
,17.848056725654924,18.299161313868307,22.336032499821254,,,20.6292687562774,,22.017772579784815,,20.85775323035948,21.42405899916408,21.49512426745769,20.85775323035948
,,20.239280036683237,,,,,,,,,,,
,18.090663406345644,18.007855678299716,18.299161313868307,17.67570612907752,18.206837600992994,18.299161313868307,18.527065735233002,17.605330159289814,18.206837600992994,17.848056725654924,18.76637914203081,17.96713333278627,17.96713333278627
,15.02985544620005,15.267001008214582,16.700122639813483,14.44344997303848,,,12.73466395698144,15.267001008214582,,14.91150018039568,,,
,,,,,,,,,,,,,
29.43670460039806,30.573336989554633,27.78907181958203,,,,,,,,,,32.00781944442083,
20.349076790547734,10.101353297214947,15.02985544620005,13.783405868376022,10.101353297214947,16.207484324420978,23.920579189958964,24.491789288861316,,21.278227382097498,22.60513085670781,14.44344997303848,23.151992757960304,
,19.82917893481498,,16.548397760488008,14.77794148459306,,18.572420897099427,22.430766960994436,,22.017772579784815,,,,21.151328125650927
,,,,,18.527065735233002,,,,,,,,
,,,21.63965483051689,21.36156896985457,19.511528355008892,,19.311341046599278,20.715974098065832,18.145516841146943,,20.944682697362236,21.63965483051689,21.49512426745769
33.78547332532239,25.96252317418443,25.89217197325309,26.387010738920857,24.617441356369007,28.504702814838293,29.092836196046683,29.092836196046683,28.022288157553156,28.504702814838293,,28.73936053878384,,27.706069701939082
19.723751953711417,19.12715709241501,19.044780457273152,19.791251716821705,18.816900848646988,,19.791251716821705,19.41868971884918,18.697253042531315,19.55840932952848,18.87000098295748,16.267931772699097,19.192546564593975,18.964499198463745
,,,,,,,,,,21.42405899916408,,,22.262186034564476
,,,20.85775323035948,19.791251716821705,,,,17.917954706335404,19.626871308510992,,15.39656988471546,,
25.741137750046672,25.313618060977973,,23.417291798715073,23.53191592986123,,22.76118107855382,21.89766089201072,20.239280036683237,,21.9535073039897,20.715974098065832,22.336032499821254,21.03415127487163
,18.964499198463745,19.311341046599278,20.159049269761585,19.311341046599278,19.044780457273152,16.267931772699097,18.994720196960333,19.791251716821705,20.060474603176946,19.55840932952848,20.060474603176946,19.723751953711417,19.511528355008892
,,,,,,,,,,15.794924887690241,,,
,,,,,,,,16.267931772699097,17.96713333278627,,15.925482683255618,,17.67570612907752
,,,,30.172391027732196,,,,,,,,,
,,,,26.779800290688794,,,,,,,,,
18.76637914203081,18.206837600992994,18.572420897099427,18.527065735233002,17.848056725654924,18.47862430573336,18.40008695193352,18.47862430573336,18.007855678299716,18.090663406345644,17.917954706335404,18.929456495102794,18.572420897099427,18.299161313868307
,,,,,,,,,,,,,
18.090663406345644,16.10708189958663,17.848056725654924,,15.02985544620005,16.267931772699097,18.145516841146943,15.794924887690241,16.548397760488008,16.894290018224726,16.267931772699097,17.313901308851932,16.894290018224726,
16.10708189958663,13.17498269461429,14.44344997303848,15.39656988471546,12.73466395698144,16.027442504336406,16.027442504336406,16.027442504336406,13.783405868376022,,,15.684213392506413,15.564115838261685,14.6579166018199
,14.44344997303848,14.77794148459306,16.267931772699097,,,14.22183651652919,,12.340219003345359,15.02985544620005,,14.77794148459306,15.267001008214582,15.267001008214582
,,,20.349076790547734,19.511528355008892,,,18.299161313868307,,16.10708189958663,15.925482683255618,19.626871308510992,18.007855678299716,14.77794148459306
,,,28.022288157553156,,29.43670460039806,,30.942609521468622,,,,,,
25.89217197325309,24.854862067442433,25.313618060977973,25.404802973180967,24.854862067442433,25.313618060977973,25.6563659490016,24.617441356369007,25.58298494600797,26.023750424771674,25.404802973180967,25.58298494600797,25.050447238005177,25.140663431027427
30.172391027732196,30.172391027732196,31.21036514314471,30.7823453433383,30.573336989554633,28.139723574834868,31.668951186609984,27.706069701939082,31.668951186609984,30.370043719919497,28.139723574834868,30.370043719919497,28.328763097489578,29.976899253025323
13.783405868376022,6.033603261326803,10.101353297214947,12.340219003345359,0.5371208932185699,,,,5.7610837394771846,7.5486253233047425,4.918347381516455,6.033603261326803,3.515329454763203,
23.77270330773383,,23.99000942053065,24.361767611067528,,,,,,,,,,
21.70761198277439,21.63965483051689,21.42405899916408,21.70761198277439,21.151328125650927,21.151328125650927,21.36156896985457,20.715974098065832,21.03415127487163,21.9535073039897,21.63965483051689,21.70761198277439,21.566275994088834,20.715974098065832
