n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
ENSMUSG00000097497-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000097497-C,2-Ethyl-1-butanol,,,0,,,2,-1.0,0.0,3,-1.0,1.4042654220543672e-24,5,1,True,-,1.7821428451631082e-22
ENSMUSG00000097793-C,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000097881-C,Lupinine,,,0,,,1,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000098383-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000099655-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000100764-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000102018-C,2-Butoxyethanol,,,2,-1.0,0.0,3,-1.0,0.0,3,-0.9700772721497398,6.548558831120599e-05,8,2,True,-,0.007901043754498766
ENSMUSG00000102018-C,"2-Methyl-1,3-butanediol",,,2,-1.0,0.0,3,-1.0,0.0,3,-0.9638554216867468,0.0001148739099212,8,2,True,-,0.01362011058963626
ENSMUSG00000102018-C,Prostaglandin,,,1,-1.0,0.0,3,,,1,-1.0,1.4042654220543672e-24,5,1,True,-,1.7821428451631082e-22
ENSMUSG00000102555-C,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000102698-C,Urea,,,2,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.9461247469114746,0.0003753118737904,8,2,True,+,0.0406326982981515
ENSMUSG00000102760-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000102854-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000103146-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000103313-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000103313-C,4-Methylvaleric acid,,,2,1.0,0.0,3,,,2,0.9636241116594316,0.000475304339884,7,1,True,+,0.04920405093140544
ENSMUSG00000103539-C,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",,,2,1.0,0.0,3,1.0,0.0,3,0.9442278671275492,0.0004157633215522,8,2,True,+,0.04465936706785865
ENSMUSG00000103693-C,Lupinine,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000103776-C,Lupinine,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000103809-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000103891-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000104154-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000104388-C,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000104764-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000104973-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000104973-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000105050-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000105050-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000105119-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000105119-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000105224-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000105224-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000105322-C,Lupinine,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000105586-C,"Naringenin 4',7-dimethylether",,,0,-1.0,0.0,3,,,2,-1.0,1.4042654220543672e-24,5,1,True,-,1.7821428451631082e-22
ENSMUSG00000105624-C,"1-Heptanol, 2-propyl-",,,0,,,0,1.0,0.0,3,1.0,0.0,3,1,True,+,0.0
ENSMUSG00000105843-C,Aceturic acid,,,2,,,2,-1.0,0.0,3,-0.9642857142857144,0.0004541491691941,7,1,True,-,0.04729984303045725
ENSMUSG00000105843-C,"Benzoic acid, methyl ester",,,2,-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.9523809523809524,0.0002604000243872,8,2,True,-,0.029643644636676413
ENSMUSG00000106579-C,Lupinine,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000106579-C,Prostaglandin,,,1,1.0,0.0,3,,,1,1.0,1.4042654220543672e-24,5,1,True,+,1.7821428451631082e-22
ENSMUSG00000106579-C,Vanillylmandelic acid,,,0,1.0,0.0,3,,,2,1.0,1.4042654220543672e-24,5,1,True,+,1.7821428451631082e-22
ENSMUSG00000106648-C,Lupinine,,,0,,,1,1.0,0.0,3,1.0,0.0,4,1,True,+,0.0
ENSMUSG00000106847-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000106847-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000106993-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000106993-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000106993-C,"5-Chlorovaleric acid, nonyl ester",,,2,-1.0,0.0,3,-1.0,0.0,3,-0.9518072289156626,0.0002698078279259,8,2,True,-,0.03021274551566969
ENSMUSG00000106993-C,alpha-Hydroxyisobutyric acid,,,0,,,2,-1.0,0.0,3,-1.0,1.4042654220543672e-24,5,1,True,-,1.7821428451631082e-22
ENSMUSG00000106993-C,Diacetyl monoxime,,,2,-1.0,0.0,3,-1.0,0.0,3,-0.9457831325301204,0.00038239674401,8,2,True,-,0.04133443416995159
ENSMUSG00000106993-C,Diethylamine,,,2,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.9518072289156626,0.0002698078279259,8,2,True,-,0.03021274551566969
ENSMUSG00000106993-C,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,,,2,-1.0,0.0,3,,,2,-0.991031208965115,1.4561252916128956e-05,7,1,True,-,0.0018110657415522028
ENSMUSG00000107278-C,"1-Heptanol, 2-propyl-",,,0,,,0,-1.0,0.0,3,-1.0,0.0,3,1,True,-,0.0
ENSMUSG00000107278-C,2-Cyanobenzaldehyde,,,1,,,0,-1.0,0.0,3,-1.0,0.0,4,1,True,-,0.0
ENSMUSG00000107278-C,Glycine,,,2,-1.0,0.0,3,-1.0,0.0,3,-0.9581010095306072,0.000178156772765,8,2,True,-,0.02101421995586612
