n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count
ENSMUSG00000052837-B,N-Isobutyrylglycine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5797710356524484,0.227783956715016,6,-0.277194688799889,0.3830691198629653,12,3
ENSMUSG00000052837-B,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.1636363636363636,0.6514773427962428,10,3
ENSMUSG00000052837-B,N-Methylacetamide,-0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,0.7247137945655605,0.1032428046237076,6,0.3357079090516043,0.2860564318157014,12,3
ENSMUSG00000052837-B,Nonanoic acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.8720815992723809,0.0538542177275421,5,-0.3844484185300596,0.2430463139783412,11,3
ENSMUSG00000052837-B,Norephedrine,-1.0,0.0,3,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.8833333333333333,0.0015905004234978,9,3
ENSMUSG00000052837-B,Norketamine,0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.6767633692869747,0.1398366873478105,6,0.3079882402740058,0.3301002271699995,12,3
ENSMUSG00000052837-B,Octacosanol,,,1,,,2,-0.3999999999999999,0.6,4,-0.2522624895547565,0.5852410907160581,7,1
ENSMUSG00000052837-B,Octanoic acid,,,0,,,2,0.3999999999999999,0.6,4,-0.0857142857142857,0.8717434402332361,6,1
ENSMUSG00000052837-B,Oleamide,1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,-0.2042304164091596,0.5243243274359985,12,3
ENSMUSG00000052837-B,Oleic Acid,0.0,1.0,3,,,0,,,0,0.0,1.0,3,1
ENSMUSG00000052837-B,Oxalic acid,-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.8116794499134279,0.0498575851013403,6,-0.5481294836812863,0.065022111364114,12,3
ENSMUSG00000052837-B,"Oxymorphone, bis(trimethylsilyl) ether",-0.8660254037844387,0.3333333333333332,3,,,2,0.1765469659009499,0.7379309324353432,6,0.078348501456912,0.8188886312843784,11,2
ENSMUSG00000052837-B,Palmitic Acid,0.5,0.6666666666666667,3,,,2,-0.1999999999999999,0.8,4,0.1333333333333333,0.7323675052362975,9,2
ENSMUSG00000052837-B,Pentanedioic acid,0.5,0.6666666666666667,3,,,2,-0.1449427589131121,0.7841083696021083,6,-0.0958914106452168,0.77912326201205,11,2
ENSMUSG00000052837-B,Pentanoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.0665500144921429,0.8371878544641639,12,3
ENSMUSG00000052837-B,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.5428571428571429,0.2657026239067055,6,-0.2977237490437971,0.3472914609278877,12,3
ENSMUSG00000052837-B,Phenol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.8999999999999998,0.0373860734684987,5,-0.1685653576039359,0.6202799923103801,11,3
ENSMUSG00000052837-B,Phenoxyethanol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1739313106957345,0.7417339277316277,6,-0.0982462188151505,0.7613069111155328,12,3
ENSMUSG00000052837-B,Phthalazin-1-one,,,1,,,0,-0.8660254037844387,0.3333333333333332,3,-0.632455532033676,0.367544467966324,4,1
ENSMUSG00000052837-B,Phytanic acid,0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,0.2648204488514248,0.6120552385657049,6,0.0316348860980067,0.9222523104570448,12,3
ENSMUSG00000052837-B,Picolinic acid,0.0,1.0,3,0.0,1.0,3,-0.2648204488514248,0.6120552385657049,6,-0.085890850190628,0.7906933521695492,12,3
ENSMUSG00000052837-B,Pinosylvin,,,1,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.0486324434944051,0.8938677821006586,10,2
ENSMUSG00000052837-B,Pipecolic acid,-0.5,0.6666666666666667,3,-0.8660254037844387,0.3333333333333332,3,0.0285714285714285,0.9571545189504372,6,-0.270177101741664,0.3957174065534595,12,3
ENSMUSG00000052837-B,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",0.5,0.6666666666666667,3,,,2,-0.2898855178262242,0.5773517870348748,6,-0.0091325152995444,0.9787396603211076,11,2
ENSMUSG00000052837-B,"Propanoic acid, dimethyl(isopropyl)silyl ester",,,1,-0.5,0.6666666666666667,3,0.4857142857142857,0.3287230320699709,6,0.2613993837824278,0.465684706386463,10,2
ENSMUSG00000052837-B,Propanoic acid,,,1,,,2,-0.0512989176042577,0.934712848108234,5,0.2275489897635191,0.5878445645010817,8,1
ENSMUSG00000052837-B,Propylene glycol,-1.0,0.0,3,-0.5,0.6666666666666667,3,0.4928053803045811,0.3206325828658273,6,0.1968392912764866,0.5397591699292583,12,3
ENSMUSG00000052837-B,Prostaglandin,,,1,-0.5,0.6666666666666667,3,,,2,-0.1739313106957345,0.7417339277316277,6,1
ENSMUSG00000052837-B,Salsoline,-1.0,0.0,3,-1.0,0.0,3,0.3999999999999999,0.6,4,-0.0303030303030303,0.9337729580941466,10,3
ENSMUSG00000052837-B,Spiroxamine,,,2,,,2,0.7999999999999999,0.1040880386618278,5,0.5774109120414489,0.1035068848329885,9,1
ENSMUSG00000052837-B,Stearic acid,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,0.2743953449935969,0.4429488649931106,10,3
ENSMUSG00000052837-B,Suberic acid,,,2,-0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,-0.0637814866609487,0.8522059712863589,11,2
ENSMUSG00000052837-B,Sulindac,,,0,,,2,-0.5,0.6666666666666667,3,-0.0999999999999999,0.8728885715695383,5,1
ENSMUSG00000052837-B,Supraene,,,2,,,2,0.6,0.2847569798652937,5,0.15,0.7000942309691419,9,1
ENSMUSG00000052837-B,Synephrine,0.5,0.6666666666666667,3,0.0,1.0,3,-0.1739313106957345,0.7417339277316277,6,0.0,1.0,12,3
ENSMUSG00000052837-B,tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,,,0,,,0,-0.3999999999999999,0.6,4,-0.3999999999999999,0.6,4,1
ENSMUSG00000052837-B,Tetrahydro-solasodine triacetate,0.0,1.0,3,-1.0,0.0,3,0.7714285714285715,0.0723965014577259,6,0.3228090046783518,0.3061152181430364,12,3
ENSMUSG00000052837-B,Thymol,0.5,0.6666666666666667,3,,,2,0.4616902584383193,0.4337661561690278,5,0.0304883716659552,0.9333686465687114,10,2
ENSMUSG00000052837-B,Triethyl citrate,,,3,-0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.3497195779097137,0.3218862439374824,10,2
ENSMUSG00000052837-B,Trimethylolpropane,,,1,,,2,0.6155870112510925,0.2689977701158222,5,0.3855701541695039,0.3455110585365558,8,1
ENSMUSG00000052837-B,Tromethamine,,,1,,,2,0.4999999999999999,0.3910022189557705,5,0.1428571428571428,0.735764859879812,8,1
ENSMUSG00000052837-B,Uracil,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6667366910003157,0.1480897994403527,6,-0.1968392912764866,0.5397591699292583,12,3
ENSMUSG00000052837-B,Urea,0.5,0.6666666666666667,3,-1.0,0.0,3,-0.5217939320872036,0.2883432338003937,6,-0.3093188862916219,0.3279061863587715,12,3
ENSMUSG00000052837-B,Vanillylmandelic acid,,,0,-0.5,0.6666666666666667,3,-0.4999999999999999,0.3910022189557705,5,-0.4761904761904762,0.2329355346500979,8,2
ENSMUSG00000052837-B,Xylazine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0285714285714285,0.9571545189504372,6,0.0175749367211148,0.9567669865377796,12,3
ENSMUSG00000052837-B,Yangonin,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6087595874350709,0.1996601894603625,6,0.1054496203266893,0.7443042367007865,12,3
ENSMUSG00000052951-B,"(2,5-Dimethoxyphenyl)acetone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.4857142857142857,0.3287230320699709,6,0.5639238070123688,0.0561671753873979,12,3
ENSMUSG00000052951-B,"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",-1.0,0.0,3,-1.0,0.0,3,-0.1449427589131121,0.7841083696021083,6,0.0105078970250751,0.9741445288204628,12,3
ENSMUSG00000052951-B,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.8116794499134279,0.0498575851013403,6,-0.270177101741664,0.3957174065534595,12,3
ENSMUSG00000052951-B,"3,4,5-Trimethoxyamphetamine",,,2,-0.5,0.6666666666666667,3,-0.8285714285714287,0.0415626822157433,6,-0.6241474051821412,0.0401240479015354,11,2
ENSMUSG00000052951-B,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene",,,2,-1.0,0.0,3,0.0,1.0,4,-0.3166666666666666,0.4063970144863861,9,2
ENSMUSG00000052951-B,"1-(2,4-Dimethoxyphenyl)-propan-2-one",1.0,0.0,3,-0.5,0.6666666666666667,3,0.3354101966249684,0.5810906728217108,5,-0.1284457725980754,0.7066366319325468,11,3
ENSMUSG00000052951-B,"1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.3188740696088466,0.5379005604702051,6,0.2324001290173195,0.4673126442064679,12,3
ENSMUSG00000052951-B,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",,,2,1.0,0.0,3,-0.6571428571428573,0.1561749271137023,6,-0.004555820475782,0.9893933525406056,11,2
ENSMUSG00000052951-B,1-(Cyclohexylmethyl)-4-piperidinylamine,,,2,,,2,0.7999999999999999,0.1040880386618278,5,0.3166666666666666,0.4063970144863861,9,1
ENSMUSG00000052951-B,1-(tert-Butyldimethylsilyl)-4-methyl-1H-pyrazole,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.151794185179729,0.7740575031656567,6,0.0035274740170968,0.9913192509320856,12,3
ENSMUSG00000052951-B,"1,2-Cyclohexanediol, (Z)",,,2,-1.0,0.0,3,-0.2319084142609793,0.658373571260927,6,0.0640747364216766,0.8515329405335557,11,2
ENSMUSG00000052951-B,"1,3-Oxazolidine, 2,5-diphenyl-4-methyl-, trans-",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6473388749701496,0.1646245946813782,6,-0.1481539087180688,0.6458642452622789,12,3
ENSMUSG00000052951-B,"13-Docosenamide, (Z)",,,0,,,0,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,1
ENSMUSG00000052951-B,"1-Heptanol, 2-propyl-",,,0,,,0,-0.0289885517826224,0.9565293523898406,6,-0.0289885517826224,0.9565293523898406,6,1
ENSMUSG00000052951-B,1-Octadecanol,,,1,,,2,-0.0999999999999999,0.8728885715695383,5,0.1428571428571428,0.735764859879812,8,1
ENSMUSG00000052951-B,"1-Octanol, 2-butyl-",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.6767633692869747,0.1398366873478105,6,-0.4323434433394261,0.1604177399943832,12,3
ENSMUSG00000052951-B,"2(5H)-Furanone, 4-(hydroxymethyl)",-1.0,0.0,3,0.5,0.6666666666666667,3,-0.2898855178262242,0.5773517870348748,6,0.3677763958776317,0.2395278689958742,12,3
ENSMUSG00000052951-B,"2-(Ethylamino)ethanol, N-acetyl",0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.151794185179729,0.7740575031656567,6,-0.0216720920576945,0.9466997214799988,12,3
ENSMUSG00000052951-B,2-(Methylamino)ethanol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.0915515659765198,0.7771962894578055,12,3
ENSMUSG00000052951-B,"2,2'-Bipyridine",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0289885517826224,0.9565293523898406,6,0.0773297215729054,0.8112055706183444,12,3
ENSMUSG00000052951-B,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",0.5,0.6666666666666667,3,0.0,1.0,3,-0.5642880936468347,0.3217233358243002,5,0.2372734736516101,0.4823603339390929,11,3
ENSMUSG00000052951-B,"2,3-Dihydroxybutanoic acid",,,2,-0.8660254037844387,0.3333333333333332,3,0.0,1.0,4,-0.7227145938617754,0.027830239887836,9,2
ENSMUSG00000052951-B,"2',3'-Di-O-acetyladenosine",,,2,,,2,-1.0,0.0,3,0.108112495523467,0.8175332656241182,7,1
ENSMUSG00000052951-B,"2,4,4'-Trihydroxybenzophenone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,-0.2140364052758636,0.5041457186648326,12,3
ENSMUSG00000052951-B,"2,4,6-Cycloheptatrien-1-one",1.0,0.0,3,,,2,-0.5,0.6666666666666667,3,0.0476190476190476,0.9108491685195836,8,2
ENSMUSG00000052951-B,"2,4-Di-tert-butylphenol",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,,,1,-0.2702812388086677,0.5577307488053698,7,2
ENSMUSG00000052951-B,"2,4-Imidazolidinedione, 5,5-dimethyl",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2898855178262242,0.5773517870348748,6,-0.350879352911252,0.2634470473613354,12,3
ENSMUSG00000052951-B,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",,,2,,,2,0.2571428571428572,0.6227871720116618,6,0.2848484848484848,0.4250381548921454,10,1
ENSMUSG00000052951-B,"2,5-Dimethoxybenzhydrazide",,,2,1.0,0.0,3,-0.2571428571428572,0.6227871720116618,6,0.0136674614273461,0.9681862209072394,11,2
ENSMUSG00000052951-B,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.2486868962601129,0.4357357561189062,12,3
ENSMUSG00000052951-B,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,-0.1961474111347369,0.5412137259515317,12,3
ENSMUSG00000052951-B,"2',5'-Dimethoxypropiophenone",0.5,0.6666666666666667,3,1.0,0.0,3,-0.6,0.2079999999999998,6,-0.3117342784105641,0.3239439412499513,12,3
ENSMUSG00000052951-B,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",-0.5,0.6666666666666667,3,,,1,0.0,1.0,4,-0.0238095238095238,0.9553740118158808,8,2
ENSMUSG00000052951-B,"2-Allyl-1,4-dimethoxybenzene",0.5,0.6666666666666667,3,0.0,1.0,3,-0.6,0.2079999999999998,6,-0.1971879882571196,0.5390267201932186,12,3
ENSMUSG00000052951-B,2-Amino-4-methylbenzophenone,-0.5,0.6666666666666667,3,1.0,0.0,3,-0.6,0.2847569798652937,5,0.1,0.7698749998921366,11,3
ENSMUSG00000052951-B,"2-Butene-1,4-diol",,,0,,,2,-0.3999999999999999,0.6,4,-0.3188740696088466,0.5379005604702051,6,1
ENSMUSG00000052951-B,2-Butenedioic acid,,,2,0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.4145796632961667,0.2048771511191714,11,2
ENSMUSG00000052951-B,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",0.0,1.0,3,1.0,0.0,3,-0.5428571428571429,0.2657026239067055,6,-0.6208354270090505,0.0312139145744053,12,3
ENSMUSG00000052951-B,2-Butoxyethanol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2571428571428572,0.6227871720116618,6,0.1260947643009023,0.6961737926666621,12,3
ENSMUSG00000052951-B,2-Cyanobenzaldehyde,,,1,,,0,-0.6,0.2847569798652937,5,0.0857142857142857,0.8717434402332361,6,1
ENSMUSG00000052951-B,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",1.0,0.0,3,-0.5,0.6666666666666667,3,0.3,0.6238376647810728,5,0.3280190742563077,0.3247272070692975,11,3
ENSMUSG00000052951-B,"2-Cyclohexen-1-one, 3-methyl-",1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.5324001159371432,0.0747562817389023,12,3
ENSMUSG00000052951-B,2-Decanol,,,2,-0.5,0.6666666666666667,3,0.7,0.1881204043741872,5,0.012195348666382,0.9733266420642306,10,2
ENSMUSG00000052951-B,2-Ethyl-1-butanol,,,0,,,2,-1.0,0.0,3,0.0999999999999999,0.8728885715695383,5,1
ENSMUSG00000052951-B,2-Ethylhexanoic acid,0.5,0.6666666666666667,3,-0.8660254037844387,0.3333333333333332,3,-0.4638168285219587,0.3541642984362303,6,-0.4691540442738848,0.1238871335499817,12,3
ENSMUSG00000052951-B,2-Furoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3999999999999999,0.6,4,0.3890595479552413,0.2664779212005221,10,3
ENSMUSG00000052951-B,2-Hexanol,0.5,0.6666666666666667,3,1.0,0.0,3,-0.316227766016838,0.683772233983162,4,0.2978737164032316,0.4032038726329136,10,3
ENSMUSG00000052951-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",-0.8660254037844387,0.3333333333333332,3,,,2,-0.0869656553478672,0.8698803787001028,6,0.193566885952371,0.5684893501836081,11,2
ENSMUSG00000052951-B,2-Hydroxy-3-methylbutyric acid,,,2,-0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.2277910237891026,0.5005338307078095,11,2
ENSMUSG00000052951-B,"2-Methyl-1,3-butanediol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5797710356524484,0.227783956715016,6,-0.2049585128946636,0.5228142217306413,12,3
ENSMUSG00000052951-B,2-Methyl-3-pentanol,,,0,,,2,0.0999999999999999,0.8728885715695383,5,-0.1785714285714286,0.7016579425162729,7,1
ENSMUSG00000052951-B,"2-Methylcyclohexanol, (Z)",1.0,0.0,3,-0.8660254037844387,0.3333333333333332,3,-0.0289885517826224,0.9565293523898406,6,0.2367624200679735,0.458752355761052,12,3
ENSMUSG00000052951-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,,0,,,2,0.3999999999999999,0.6,4,0.7714285714285715,0.0723965014577259,6,1
ENSMUSG00000052951-B,2-Naphthol,0.0,1.0,3,-0.5,0.6666666666666667,3,0.2942449431682498,0.5713704615752552,6,0.4815532661585477,0.1129332586324547,12,3
ENSMUSG00000052951-B,2-Pentadecanone,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.2125118592516207,0.6860308660088958,6,0.2553448375516831,0.4231335855406368,12,3
ENSMUSG00000052951-B,2-Propyl-1-pentanol,,,2,-1.0,0.0,3,0.7142857142857143,0.1107871720116617,6,0.5922566618516668,0.0548808352028956,11,2
ENSMUSG00000052951-B,2-Pyrrolidone-5-carboxylic acid,1.0,0.0,3,0.0,1.0,3,-0.8857142857142858,0.0188454810495626,6,-0.4457184889504182,0.1464397139665433,12,3
ENSMUSG00000052951-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",-1.0,0.0,3,0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.4588448367616168,0.1335068694639481,12,3
ENSMUSG00000052951-B,3-(4-Methoxyphenyl)coumarin,,,1,,,0,-0.5,0.6666666666666667,3,-0.7999999999999999,0.2,4,1
ENSMUSG00000052951-B,"3,4-Dihydroxybenzaldehyde",0.5,0.6666666666666667,3,,,0,,,0,0.5,0.6666666666666667,3,1
ENSMUSG00000052951-B,"3,4-Methylenedioxyamphetamine",0.5,0.6666666666666667,3,,,1,-0.3999999999999999,0.6,4,-0.0239525252382651,0.9551061898789128,8,2
ENSMUSG00000052951-B,"3,5-Dimethylphenol",1.0,0.0,3,-0.5,0.6666666666666667,3,0.0,1.0,5,0.4282471247235129,0.1888253812485192,11,3
ENSMUSG00000052951-B,3-Amino-5-methylisoxazole,,,2,-0.5,0.6666666666666667,3,0.7714285714285715,0.0723965014577259,6,-0.1002280504672051,0.7693624440895604,11,2
ENSMUSG00000052951-B,3-Aminobenzoic acid,,,2,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.1913444599828462,0.5730233236881318,11,2
ENSMUSG00000052951-B,3-Buten-2-one,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,0.2727272727272727,0.3910967709418962,12,3
ENSMUSG00000052951-B,3-Heptanol,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4348282767393363,0.3888653001289578,6,0.01403517411645,0.9654693838743432,12,3
ENSMUSG00000052951-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,1,0.1999999999999999,0.747060078104662,5,0.0857142857142857,0.8717434402332361,6,1
ENSMUSG00000052951-B,3-Methyl-3-buten-1-ol,,,2,,,2,0.1999999999999999,0.8,4,-0.2530304136737369,0.545429170794945,8,1
ENSMUSG00000052951-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",1.0,0.0,3,-0.5,0.6666666666666667,3,0.6377481392176932,0.1730711102412597,6,0.5017574746630903,0.0964925519817922,12,3
ENSMUSG00000052951-B,4-Aminobutanoic acid,-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.8285714285714287,0.0415626822157433,6,-0.4825174825174825,0.1121092914688919,12,3
ENSMUSG00000052951-B,4-Methoxyphenol,-0.5,0.6666666666666667,3,,,1,0.3999999999999999,0.6,4,-0.4311454542887732,0.2861957348053601,8,2
ENSMUSG00000052951-B,4-Methylvaleric acid,0.5,0.6666666666666667,3,-1.0,0.0,3,0.6,0.2847569798652937,5,0.0181818181818181,0.9576852410216188,11,3
ENSMUSG00000052951-B,4-Oxohexanoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.7999999999999999,0.2,4,0.0909090909090908,0.8027717312071619,10,3
ENSMUSG00000052951-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,0.7999999999999999,0.2,4,0.7999999999999999,0.2,4,1
ENSMUSG00000052951-B,5-Azacytosine,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5217939320872036,0.2883432338003937,6,-0.1652044051784798,0.6078782106539098,12,3
ENSMUSG00000052951-B,"5-Chlorovaleric acid, nonyl ester",0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.3929848752606021,0.2063274012889209,12,3
ENSMUSG00000052951-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",1.0,0.0,3,,,2,-0.1999999999999999,0.8,4,0.3833333333333333,0.3084952723803714,9,2
ENSMUSG00000052951-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,1,,,2,0.2319084142609793,0.658373571260927,6,0.3765723339400754,0.3178226816985235,9,1
ENSMUSG00000052951-B,"5-Nonanol, tert-butyldimethylsilyl ether",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2648204488514248,0.6120552385657049,6,0.2776840001936151,0.3821950537447526,12,3
ENSMUSG00000052951-B,5-Oxohexanoic Acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,0.4058397249567139,0.4246625075613645,6,0.0665500144921429,0.8371878544641639,12,3
ENSMUSG00000052951-B,"6,7,4'-Trihydroxyisoflavone",1.0,0.0,3,-0.5,0.6666666666666667,3,0.4058397249567139,0.4246625075613645,6,0.5849396010625192,0.045739074410112,12,3
ENSMUSG00000052951-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,0.1999999999999999,0.8,4,-0.1969463855669323,0.5855050742763919,10,3
ENSMUSG00000052951-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol",,,1,,,2,-0.3999999999999999,0.6,4,-0.702731220902536,0.0782374538320715,7,1
ENSMUSG00000052951-B,6-Methyluracil,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2898855178262242,0.5773517870348748,6,-0.2003542786207096,0.5323950695138391,12,3
ENSMUSG00000052951-B,6-Nitroveratryl alcohol,,,1,,,1,0.5,0.6666666666666667,3,-0.1999999999999999,0.747060078104662,5,1
ENSMUSG00000052951-B,6-Oxoheptanoic acid,0.0,1.0,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,0.147629468457365,0.647045597544224,12,3
ENSMUSG00000052951-B,7-Hydroxy-4-(methoxymethyl)coumarin,,,1,,,0,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,1
ENSMUSG00000052951-B,8-Methylnonanoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,0.0666670770531378,0.8369048494563922,12,3
ENSMUSG00000052951-B,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester",,,2,,,0,0.3,0.6238376647810728,5,0.0714285714285714,0.8790481931481541,7,1
ENSMUSG00000052951-B,Acetic acid,-0.8660254037844387,0.3333333333333332,3,,,3,-0.6789347398332045,0.1380761826688935,6,-0.5504979220114017,0.0636365703669328,12,2
ENSMUSG00000052951-B,Aceturic acid,0.5,0.6666666666666667,3,,,2,-0.4285714285714286,0.3965014577259474,6,-0.4874727909086795,0.1282758728011524,11,2
ENSMUSG00000052951-B,Aconitic acid,0.5,0.6666666666666667,3,1.0,0.0,3,-0.3188740696088466,0.5379005604702051,6,0.4631607458428525,0.1294224979450272,12,3
ENSMUSG00000052951-B,Adenine,,,1,-0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,-0.0243162217472025,0.9468397049085095,10,2
ENSMUSG00000052951-B,Adipoyl-L-carnitine,,,1,,,2,0.5,0.6666666666666667,3,0.7142857142857143,0.1107871720116617,6,1
ENSMUSG00000052951-B,alpha-Hydroxyisobutyric acid,,,0,,,2,-0.0857142857142857,0.8717434402332361,6,-0.5952380952380953,0.1195298061387925,8,1
ENSMUSG00000052951-B,Allylescaline,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5296408977028497,0.2798259481884628,6,-0.3256887138529716,0.3015708406698022,12,3
ENSMUSG00000052951-B,Aniline,1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,0.3052650370327892,0.3346151968129818,12,3
ENSMUSG00000052951-B,Azelaic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0579771035652448,0.9131317851623264,6,-0.2631595146834389,0.4085743483645924,12,3
ENSMUSG00000052951-B,"Benzaldehyde, 2,5-dimethoxy",-0.8660254037844387,0.3333333333333332,3,,,3,-0.4140393356054126,0.4144300825009162,6,-0.4738704723373514,0.1196417985012224,12,2
ENSMUSG00000052951-B,"Benzene, 1,4-dimethoxy",-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.2,0.704,6,-0.094737425286038,0.7696246759804113,12,3
ENSMUSG00000052951-B,Benzeneacetic acid,,,2,,,0,0.5,0.6666666666666667,3,0.3999999999999999,0.5046315754686911,5,1
