node,BiBC
Pabpc1__CPX,498.62226456782207
Kif2a__CPX,1504.0059531912557
Arhgef12__CPX,299.5828105612016
Arhgap5__CPX,1323.0847132756846
Slk__CPX,783.6096352247818
Cdkn1c__CPX,6880.820227795879
Smim10l1__CPX,3757.962004283438
Ap3b1__CPX,1159.4745056448603
Wasl__CPX,2177.6507833514574
Gsk3b__CPX,242.83960696017496
D630036H23Rik__CPX,295.70171154115457
Pbx1__CPX,391.42500362731136
Tulp4__CPX,803.2301316147668
Wbp4__CPX,1133.956634422019
Vps13b__CPX,509.20649584806426
Setx__CPX,2197.6250722185446
Pcmtd1__CPX,389.1557817991816
Mafg__CPX,2577.909460741109
B230219D22Rik__CPX,2910.6830160735476
Stag2__CPX,3578.115977053008
Phactr2__CPX,1919.214446848477
Fcho2__CPX,154.04079466498416
Smarca5__CPX,2402.099089726097
Gtpbp4__CPX,6435.755516028517
Vps36__CPX,142.41328722964198
Mob4__CPX,128.01218956543892
Deoxyglucose__FEC,60.94367753063614
Igfbp6__CPX,588.8751654958197
Silc1__CPX,500.38826207134423
Vanillin__FEC,803.2187378987283
Adcy9__CPX,60.67403468546585
Gm43568__CPX,118.15444997935138
Rdx__CPX,151.80350278353754
Golm2__CPX,444.91838114786765
Cnih2__CPX,105.37636318042955
Osgepl1__CPX,225.51589180837925
Atn1__CPX,4.589812285508096
Map3k5__CPX,447.7736119296623
Ptgr3__CPX,5.227026179726274
Serpinb8__CPX,501.4413834366947
Gsta4__CPX,1697.891063877082
Dnajc21__CPX,141.27702542393652
Bhmt2__CPX,68.31689716920123
Psma4__CPX,1873.5835823193527
Prxl2c__CPX,859.2596117565619
Asb8__CPX,3.088526413328247
Cep57__CPX,377.47274227908457
Ofd1__CPX,718.1456236298941
Efhb__CPX,671.7109702269158
Vmp1__CPX,82.53132788764829
Zfp1007__CPX,233.783868612168
L-Aspartic acid__FEC,26.28311510132669
Srebf2__CPX,701.1854037065896
Gpaa1__CPX,1274.6373121978463
Rhob__CPX,2163.700592950025
Pi4ka__CPX,408.8239218580721
Pja2__CPX,880.6843217296343
Dync1h1__CPX,336.7630239071322
Tceal8__CPX,5.865837816085565
Kcmf1__CPX,1095.7816310692283
Cep78__CPX,0.0
Apc2__CPX,985.9815909129601
Mtpn__CPX,68.13359769050106
Pthlh__CPX,74.6417056553289
Plgrkt__CPX,235.33745748487217
2-Pyrrolidinone__FEC,11.008982594043175
Decyl oleate__FEC,1.216796707678247
Dek__CPX,581.4065825484826
Upf2__CPX,108.42808358407498
Dnajc7__CPX,659.898254939397
4930550C14Rik__CPX,0.0
Opa1__CPX,286.9550692827101
Jph1__CPX,144.4176636284573
Lmtk3__CPX,58.136809161483136
Cyyr1__CPX,1921.3733980963884
Fundc2__CPX,595.9246239451533
Dhx9__CPX,391.37353203863046
Nfe2l2__CPX,519.0762740209527
Dynlt2b__CPX,2391.0233410008123
Gnas__CPX,290.3160761626527
5430402O13Rik__CPX,14.152336765856905
Pdlim5__CPX,392.76366881439407
Lepr__CPX,381.87700441619273
