node,BiBC
Hydroquinone__PLS,0.0
L-Alanine__PLS,0.0
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate__PLS,0.0
L-Hydroxyproline__PLS,0.0
L-Isoleucine__PLS,0.0
Phthalazin-1-one__PLS,0.0
Latanoprost lactone diol__PLS,0.0
"O-Methyl-N,N'-diisopropylisourea__PLS",0.0
Pentylone__PLS,0.0
Vanillylmandelic acid__PLS,0.0
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-__PLS",0.0
"2',2,3,6'-Tetramethoxychalcone__PLS",0.0
N-(Trimethylsilyl)hexanamide__PLS,0.0
n-Pentadecanol__PLS,0.0
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine__PLS",0.0
"N,N-Dimethyl-2-cyclohexyloxyethylamine__PLS",0.0
Phenylpropanolamine__PLS,0.0
Oxalic acid__PLS,0.0
Gln-Ala__PLS,0.0
Trimethylsilyl oct-2-enoate__PLS,0.0
"2,5-Dimethoxyphenol__PLS",0.0
N-Isobutyrylglycine__PLS,0.0
D-Leucylglycylglycine__PLS,0.0
"Ribonic acid, 2,3,4,5-tetrakis-__PLS",0.0
"Talonic acid, gamma-lactone__PLS",0.0
D-Proline__PLS,0.0
"Dimethyl hexopyranosiduronate, alpha-D-__PLS",0.0
Dobutamine__PLS,0.0
"D-(-)-Lyxose, tetrakis__PLS",0.0
Trisaminol__PLS,0.0
Mrps5__CPX,0.0
Josd1__CPX,0.0
Shc1__CPX,0.0
Trappc14__CPX,0.0
Agrn__CPX,0.0
Zfp638__CPX,0.0
Irak1bp1__CPX,0.0
Ube2m__CPX,0.0
Wbp4__CPX,0.0
Evi5__CPX,0.0
Pcmtd1__CPX,0.0
Cnih2__CPX,0.0
Tppp3__CPX,0.0
Vps36__CPX,0.0
Cope__CPX,0.0
Nt5m__CPX,0.0
Id1__CPX,0.0
Slc44a1__CPX,0.0
Mcfd2__CPX,0.0
Gnas__CPX,0.0
G2e3__CPX,0.0
Tmem62__CPX,0.0
Irf3__CPX,0.0
Ndfip1__CPX,0.0
Pkn2__CPX,0.0
Ankrd12__CPX,0.0
Bclaf1__CPX,0.0
Acox1__CPX,0.0
Smarca2__CPX,0.0
Dek__CPX,0.0
mt-Nd2__CPX,0.0
Ccdc59__CPX,0.0
Rock1__CPX,0.0
Eea1__CPX,0.0
Snrnp48__CPX,0.0
Ylpm1__CPX,0.0
Krcc1__CPX,0.0
Wasl__CPX,0.0
Ergic2__CPX,0.0
Hsdl2__CPX,0.0
Psip1__CPX,0.0
Sntb2__CPX,0.0
Ccdc88a__CPX,0.0
Arid4a__CPX,0.0
Rdx__CPX,0.0
Tmem161b__CPX,0.0
Tpr__CPX,0.0
Frg1__CPX,0.0
Clpp__CPX,0.0
Fhad1__CPX,0.0
Baz1b__CPX,0.0
Luzp1__CPX,0.0
B230219D22Rik__CPX,0.0
Rad50__CPX,0.0
Rif1__CPX,0.0
Zfp1007__CPX,0.0
Kif21a__CPX,0.0
Phactr2__CPX,0.0
