node,BiBC
Vanillin__FEC,166.30086365254712
2-Pyrrolidinone__FEC,46.3294164951272
Dobutamine__PLS,23.517889062688567
Phenoxyacetic acid__PLS,1406.028743634165
D-Ribose__PLS,85.23500636570733
"1,1'-Biphenyl, 3,4-diethyl-__PLS",110.22925832957597
"D-Isoleucine, N-acetyl-__PLS",152.28014406090503
"Dodecane, 4,6-dimethyl-__PLS",809.2538678653825
alpha-Linolenic acid__PLS,58.575177423770285
"N-Acetyl-D-galactosamine, (R,R,R,R)__FEC",775.9598276818333
L-Aspartic acid__PLS,2150.1044103426298
pyrazole__FEC,48.074929681172364
"Erythrono-1,4-lactone, (Z)-__PLS",600.6403399819345
Palmitic Acid__PLS,44.229413376001105
Mirin__PLS,528.1788741937786
Pentanedioic acid__FEC,458.9688175226309
"Glycine, N-(N-DL-leucylglycyl)-__PLS",100.1320840505745
Dihydrouracil__PLS,3190.794719994687
"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-__PLS",115.359331306842
10-Heptadecenoic acid__PLS,7886.901825604071
Octocrylene__PLS,607.4965911957859
3-Methoxysalicylic acid__PLS,3385.123460130626
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__FEC",10.158120515481453
"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline__PLS",3225.729386654825
Desmosterol__PLS,169.4480136358614
Pyrrole-2-carboxylic acid__PLS,14.61594386053225
"Pentitol, 3-desoxy__FEC",13.326046123214185
4-Hydroxybenzoic acid__PLS,3526.699362852171
beta-Hydroxypyruvic acid__PLS,2.04371921182266
"1,3,5-Benzetriol__PLS",1127.0320329209094
Ethanolamine__PLS,590.7197341025715
Glycolic acid__PLS,941.9041253493206
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine__PLS",42.23580669017794
3-O-methyl-beta-D-Glucopyranose__FEC,3.9599350771664175
L-Leucine__PLS,23.164266295546543
Sertraline carbamoyl glucuronide__PLS,378.68769284418477
Hexanoic acid__PLS,1009.488516452374
3-Aminobutanoic acid__PLS,36.600795311470506
D-(-)-Fructofuranose__FEC,15.580471849105935
Hydroquinidine__PLS,548.2697007659729
