n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent
2-Amino-4-methylbenzophenone,3-Aminobenzoic acid,,,0,-0.6155870112510925,0.2689977701158222,5,-0.3,0.6238376647810728,5,-0.5122838552504279,0.0886004157284615,12,2,True
2-Amino-4-methylbenzophenone,3-Buten-2-one,0.5,0.6666666666666667,3,-0.8999999999999998,0.0373860734684987,5,0.7,0.1881204043741872,5,-0.0275103423940364,0.9289142380210818,13,3,False
2-Amino-4-methylbenzophenone,3-Heptanol,-1.0,0.0,3,-0.1999999999999999,0.8,4,-0.6155870112510925,0.2689977701158222,5,-0.3333353852656894,0.2896884595720437,12,3,True
2-Amino-4-methylbenzophenone,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.5,0.6666666666666667,3,-0.3590924232298039,0.5528147466433505,5,-0.9746794344808964,0.0048182304681985,5,-0.5457252154746357,0.0537084042381775,13,3,True
2-Amino-4-methylbenzophenone,4-Aminobutanoic acid,-0.5,0.6666666666666667,3,-0.0999999999999999,0.8728885715695383,5,0.4999999999999999,0.3910022189557705,5,-0.3296703296703296,0.2713350545052356,13,3,False
2-Amino-4-methylbenzophenone,4-Methoxyphenol,1.0,0.0,3,,,0,-1.0,0.0,3,0.6506496351610379,0.0806147129383758,8,2,False
2-Amino-4-methylbenzophenone,4-Methylvaleric acid,-1.0,0.0,3,-0.4999999999999999,0.3910022189557705,5,0.3999999999999999,0.6,4,-0.1578957088100633,0.624058791982212,12,3,False
2-Amino-4-methylbenzophenone,4-Oxohexanoic acid,-1.0,0.0,3,-0.7,0.1881204043741872,5,0.5,0.6666666666666667,3,0.0,1.0,11,3,False
2-Amino-4-methylbenzophenone,5-Azacytosine,0.5,0.6666666666666667,3,-0.6,0.2847569798652937,5,0.8999999999999998,0.0373860734684987,5,0.1460060636657357,0.6341077478811024,13,3,False
2-Amino-4-methylbenzophenone,"5-Chlorovaleric acid, nonyl ester",0.0,1.0,3,-0.7,0.1881204043741872,5,-0.3999999999999999,0.5046315754686911,5,-0.4628116735064833,0.1112589480385665,13,3,False
2-Amino-4-methylbenzophenone,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-0.5,0.6666666666666667,3,0.6000000000000001,0.3999999999999999,4,-0.3999999999999999,0.6,4,-0.1727272727272727,0.6115423848512369,11,3,False
2-Amino-4-methylbenzophenone,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,0,0.7999999999999999,0.2,4,0.7,0.1881204043741872,5,0.5636363636363636,0.0897240283170912,10,2,True
