n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
"(2,5-Dimethoxyphenyl)acetone","Propanoic acid, dimethyl(isopropyl)silyl ester",,,0,0.8999999999999998,0.0373860734684987,5,0.6,0.2079999999999998,6,0.6614035087719299,0.0191654402607108,12,2,True,+,0.10343720514747895
"(2,5-Dimethoxyphenyl)acetone",Propylene glycol,0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,0.6667366910003157,0.1480897994403527,6,0.622930553599333,0.0229504614819426,13,3,True,+,0.11447769428612438
"(2,5-Dimethoxyphenyl)acetone",Salsoline,0.5,0.6666666666666667,3,0.8720815992723809,0.0538542177275421,5,0.1999999999999999,0.8,4,0.524561403508772,0.0799610242737196,12,3,True,+,0.22285353575962066
"(2,5-Dimethoxyphenyl)acetone",Suberic acid,,,0,0.6,0.2847569798652937,5,0.2,0.704,6,0.5647382920110192,0.0443394248692721,13,2,True,+,0.16252185399950256
"(2,5-Dimethoxyphenyl)acetone",Supraene,,,0,0.1999999999999999,0.8,4,0.6,0.2847569798652937,5,0.1363636363636363,0.6893090205863619,11,2,True,+,0.7632234739033533
"(2,5-Dimethoxyphenyl)acetone",Tetrahydro-solasodine triacetate,0.8660254037844387,0.3333333333333332,3,0.7999999999999999,0.1040880386618278,5,0.8857142857142858,0.0188454810495626,6,0.6284458064411416,0.0160821361520468,14,3,True,+,0.09422669772721966
"(2,5-Dimethoxyphenyl)acetone",Triethyl citrate,,,3,0.8999999999999998,0.0373860734684987,5,0.7999999999999999,0.2,4,0.9225580879172384,1.9241344070227968e-05,12,2,True,+,0.0020161473923314705
"(2,5-Dimethoxyphenyl)acetone",Trimethylolpropane,,,0,1.0,0.0,3,0.6155870112510925,0.2689977701158222,5,0.3613572969308877,0.3393210245115939,9,2,True,+,0.4909185358142707
"(2,5-Dimethoxyphenyl)acetone",Yangonin,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.6957252427829382,0.1247893374402868,6,0.6629859550502881,0.0135154420739992,13,3,True,+,0.08576164368021615
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","1-(1-Hydroxybutyl)-2,5-dimethoxybenzene ",,,0,0.948683298050514,0.0513167019494861,4,0.948683298050514,0.0513167019494861,4,0.2500046476608327,0.4860336455857151,10,2,True,+,0.6086543075778941
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","1-(2,5-Dimethoxyphenyl)-1-[(trimethylsilyl)oxy]propan-2-amine",-0.5,0.6666666666666667,3,-0.3590924232298039,0.5528147466433505,5,-0.0588235294117647,0.911866476694484,6,-0.1528247636625719,0.6019583314815886,14,3,True,-,0.6977226261117743
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone",,,0,0.0512989176042577,0.934712848108234,5,0.753702346348183,0.0835232813732598,6,0.5586212210430315,0.0472139669355329,13,2,True,+,0.16789147476632335
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","1,2-Cyclohexanediol, (Z)",,,0,0.5263157894736843,0.3622454811898449,5,0.0294117647058823,0.9558950742926928,6,0.3694501458795774,0.2140908055335432,13,2,True,+,0.37768665374006005
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2(5H)-Furanone, 4-(hydroxymethyl)",1.0,0.0,3,0.5000000000000001,0.3910022189557705,5,0.8088235294117647,0.0513290631996743,6,0.7328918322295805,0.0028652730828876,14,3,True,+,0.03720359647888303
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2-(Ethylamino)ethanol, N-acetyl",-0.8660254037844387,0.3333333333333332,3,-0.2867696673382022,0.6399416161308045,5,-0.7084472691787521,0.1151130646358375,6,-0.2442051118445747,0.4001288617063476,14,3,True,-,0.5413846249068024
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2,4-Di-tert-butylphenol",-0.5,0.6666666666666667,3,-0.1025978352085154,0.8695979205185651,5,,,0,-0.0042194468431485,0.991404341005708,9,2,True,-,0.9923024684014683
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2,4-Imidazolidinedione, 5,5-dimethyl",-0.5,0.6666666666666667,3,-0.4103913408340617,0.4925357817027974,5,-0.8823529411764706,0.0199470791776918,6,-0.5392268485253887,0.0466032885251576,14,3,True,-,0.16661314515540113
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",,,0,-0.7999999999999999,0.2,4,-0.8116794499134278,0.0498575851013404,6,-0.6094580274543613,0.0353946454668789,12,2,True,-,0.14430268215120792
