ID,LPS_934_150124,LPS_935_150124,LPS_936_150124,LPS_939_150124,LPS_940_150124,LPS_941_150124,LPS_942_150124
GROUP,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL,LPS_CTRL
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",26.935332864058115,26.528555208578304,26.697626715412166,27.16444445888146,24.296055755975264,26.935332864058115,27.319270389653553
"Methyl 2,4-dihydroxybenzoate",,,,,,,
Methyl alpha-Lyxofuranoside,17.144878353218385,18.055156504113103,16.929851167297944,,17.230369448974894,16.61451919311857,17.949139164563096
Methyl aminoacetate,11.071132093328854,9.721954700004332,10.570147999266855,10.83017029097528,11.135592306661934,10.963885692473108,10.83017029097528
"Methyl galactoside (1R,2S,3S,4R,5R)-",,,,,9.246219268986087,,
Methyl isovanillate,,14.78861630486796,16.52587564338855,14.348494531108996,14.998238088832094,15.219588933078839,16.05146968710499
Methyl leucinate,,,,,,,
Methyl-3-methoxy-5-methyl benzoate,,1.3516626243795506,4.800901566367903,2.110156323792186,5.811666046257568,2.707904872036044,1.3516626243795506
Methylmalonic monoamide,10.424758042576567,,9.851033969755363,10.424758042576567,10.660266727465133,11.040828388510004,9.246219268986087
Methylsuccinic acid,,,,3.7875085471738266,,4.800901566367903,
Mirin,,,14.46552012907279,15.994603030369563,,,
Mitoxantrone,,,,,,,
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",,,,,,,
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",,17.424012195600348,,17.424012195600348,17.13368947083091,,
Myristic acid,25.31029933722909,24.726713982692264,25.090073509677513,24.881535840261137,25.028185397811264,25.31029933722909,25.090073509677513
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",9.041501334579404,,10.201537719629377,,,10.424758042576567,5.594142138193013
N-(Trimethylsilyl)hexanamide,,,21.15716649191821,21.282688079946674,20.86505567765431,21.387303199361245,21.416123911906617
N-Acetyl-D-galactosamine,20.783636241431658,,,,,,
N-Acetyl-L-glutamic acid,16.762001367149345,16.48890693268778,16.350867142371794,16.421620061468055,16.48890693268778,16.460776870434668,17.192537340007878
N-Acetyl-L-phenylalanine,,,,,,,
N-Acetyltyrosine,12.483235929338054,14.998238088832094,,15.07580742412009,,,
N-alpha-Acetyl-L-Lysine,16.05146968710499,15.312547505559673,16.084896995150103,,16.135183810139637,15.766068583191366,15.94427802185632
n-Butylamine,19.224520221109827,18.898415848586676,18.898415848586676,18.99188169085507,19.020461548250317,19.105468487751203,19.31009283514499
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",,15.18476109768641,,13.969241709863779,,15.47565088485562,15.01055800078942
N-Isobutyl-sec-butylamine,21.030106292274233,,20.476145490187097,20.70652403918444,20.476145490187097,,20.86505567765431
N-Isobutyrylglycine,,,,,16.82266709864107,,
N-Isovaleroylglycine,14.490401175957505,13.42986339630258,14.25376461166215,14.46552012907279,14.25376461166215,14.228627663913358,13.913914605610742
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine,6.107075453261778,2.707904872036044,5.393181344000048,5.811666046257568,,5.393181344000048,3.937833048399415
n-Pentadecanol,15.994603030369563,14.228627663913358,16.566438106771546,,17.50411610271541,15.530700807431602,14.78861630486796
N-Valerylglycine,14.228627663913358,14.919725821378663,14.490401175957505,15.346119239082693,,12.143927090199591,13.528209117087597
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",,,16.24231347995814,15.47565088485562,15.604345428122016,15.093810561445858,15.899448165189872
"N,N-Diethyl-2-aminoethanol",14.81514781038685,13.847040903425738,14.152255649776473,14.323379159951227,14.69416442741775,14.552060430703763,14.919725821378663
"N,N-Dimethyl-2-cyclohexyloxyethylamine",20.12075340117764,19.50276059914064,19.636106587463576,20.432871813708882,19.20021924671807,19.58645817195534,19.67504125803435
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine",,,,,,,
"N,O-Bis(trimethylsilyl)carbamate",11.494800283249935,10.660266727465133,11.56313048544034,,12.61121647485742,11.27615080371497,
Naphthofluorescein,20.17005071394075,21.416123911906617,,,,21.90533835374844,
Neostigmine ,15.346119239082693,14.490401175957505,14.943682147714723,14.69416442741775,15.093810561445858,15.141463023118675,15.23532520905947
Niacin,18.233522970115153,18.0904885621857,18.143837074478526,18.055156504113103,18.45474498781332,18.106264493909755,18.832925198581503
Niacinamide,25.49475000767739,25.31029933722909,25.649318009728308,25.14635860011138,25.090073509677513,25.028185397811264,25.49475000767739
Niclosamide,14.919725821378663,14.059922412266832,14.69416442741775,14.78861630486796,15.792674009198647,15.994603030369563,15.994603030369563
Nitrosothymol,,,,,,13.42986339630258,
Nonadecanoic acid,,11.071132093328854,11.720535719832986,11.788039969774754,12.483235929338054,,12.042568691533763
Nonanal,15.604345428122016,15.01055800078942,15.053920839087324,15.053920839087324,15.23532520905947,15.269004118999842,15.312547505559673
Nonanoic acid,,14.25376461166215,14.552060430703763,14.552060430703763,7.945928238962559,8.148861193697549,
Norketamine,28.576111494722007,28.69205932345248,28.448297641583185,28.576111494722007,28.448297641583185,28.448297641583185,28.69205932345248
"O-Methyl-N,N'-diisopropylisourea ",,,,,,,30.061915977945777
Oct-1-en-3-ol,,,,,,19.31009283514499,
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",,,11.201351236364934,,,,12.961931449480753
Octan-2-yl palmitate,,22.10541450003973,,21.793981746731827,21.94867132515933,21.81796830491396,22.10541450003973
"Octanamide, N-(2-hydroxyethyl)-",,,,,,,
"Octane, 1-propoxy-",11.56313048544034,11.387260509308708,10.514360357323651,11.970486105124227,13.0414810573932,12.880164910288897,12.370355156368912
Octanoic acid,21.15716649191821,20.637451546160502,20.322752644759877,20.764350264843177,20.558454426238985,21.030106292274233,21.030106292274233
Octocrylene,14.059922412266832,13.222275426376155,11.970486105124227,,14.228627663913358,,14.25376461166215
Octopamine,25.218309232050547,26.34096517761366,,27.565356847038604,27.16444445888146,,26.935332864058115
Ornithine,,,,26.528555208578304,,,
Oxalic acid,19.824517331307465,19.636106587463576,19.775251972024225,19.786825981516905,19.83768566429497,19.74128457160264,20.322752644759877
"Oxalic acid, allyl octyl ester",,,,,,,
p-Hydroxydiisopropylbenzene,20.207319304619368,19.775251972024225,19.824517331307465,19.890260881942794,19.941210036444026,20.09036378469853,19.20021924671807
p-Toluic acid,8.920915483404572,6.726464603125888,8.318873123777852,8.920915483404572,,7.241913292508812,7.945928238962559
Palmitelaidic acid,22.84098617702293,23.935065827088604,22.440816535682917,23.06320848115337,23.74789648038563,23.268638665763092,23.74789648038563
Palmitic Acid,21.44814892156608,23.06320848115337,20.764350264843177,17.559826209358942,23.41123570577444,16.05146968710499,18.143837074478526
Pantolactone,17.37101850403726,17.31380941290769,17.45786157606711,17.13368947083091,17.37101850403726,17.273225108573627,17.74637558667478
Pantothenic acid ,,,,,,,23.41123570577444
Pentacosanoic acid,,,,,,,
Pentadecanoic acid,,21.793981746731827,21.81796830491396,,22.013747765218515,22.281792559093713,22.193443929180415
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",,,,,,,
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",,8.734500306681838,8.59654024064751,6.290750668447317,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",8.734500306681838,5.811666046257568,8.148861193697549,8.318873123777852,8.59654024064751,8.318873123777852,6.726464603125888
Pentanoic acid,17.7034182178291,16.637119023946678,17.07714923199533,16.637119023946678,16.762001367149345,16.21186793109687,16.794919963997057
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",14.649709839227793,14.013071079710107,14.292486862368166,13.065204093726635,14.430528344963054,14.430528344963054,14.730320234125449
Pentylone,12.769065585393419,,,,,,
Petroselinic acid,,,,,,,
Phenanthridin-6-ol ,,,,,,,
"Phenol, 3,5-bis(1,1-dimethylethyl)-",,,,,,19.12605093276672,17.273225108573627
Phenol,18.704265562482494,18.33392993367499,18.507257630874637,18.20589542995774,18.33392993367499,18.233522970115153,18.668616033482547
Phenoxyacetic acid,16.182276188513253,15.792674009198647,15.870275691440584,15.828506576435428,15.961734109039453,15.870275691440584,16.24231347995814
phenoxyethanol,19.020461548250317,18.958301595411704,18.929087491360015,18.774204760741473,18.85206134570925,18.86991126191946,19.159085421600906
Phenylalanine,29.07399956066379,29.07399956066379,29.07399956066379,29.07399956066379,28.87213728846867,29.07399956066379,28.576111494722007
Phenylpropanolamine,27.84527922556969,28.17553743786595,28.576111494722007,24.545543010928327,28.576111494722007,28.87213728846867,28.448297641583185
Phlorizin,14.25376461166215,,,13.847040903425738,,,14.46552012907279
Phloroglucinol,16.084896995150103,15.686937837430403,15.792674009198647,15.575160493231738,16.02146807781511,15.792674009198647,16.21186793109687
Phosalone,18.4007090311226,18.507257630874637,18.80431142334577,17.949139164563096,17.7034182178291,17.07714923199533,17.781731687172464
Phthalazin-1-one,,,,,,,
Picolinic acid,20.70652403918444,20.0675266193533,18.832925198581503,20.352665999029732,20.286589146522118,20.558454426238985,20.783636241431658
Pimelic acid,,12.107057376649122,,13.011469134345955,12.670912522341862,13.46103353073559,13.130604796863784
Pipecolic acid,25.090073509677513,25.090073509677513,25.733886070696943,24.09133707455474,23.06320848115337,23.935065827088604,23.170186693268388
"Piperidine, 1-(1-methylpentyl)-",,,,,,21.60303716763059,
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",16.350867142371794,21.81796830491396,21.69663459025624,21.64857910645581,21.64857910645581,21.94867132515933,20.244443236485743
"Propanetriol, 2-methyl-",12.46284164078222,11.27615080371497,11.911866062964663,11.613792463874047,12.725160801769642,12.55834916881308,12.107057376649122
"Propanoic acid, 2-methyl-",19.31009283514499,19.105468487751203,19.05888281163362,19.257374789771422,19.12605093276672,19.20021924671807,19.441305226610297
"Propanoic acid, 2-oxo-",19.711499116990446,,19.74128457160264,,,,19.890260881942794
"Propiophenone, 3',4'-dimethoxy-",17.273225108573627,16.962575204698542,11.788039969774754,,,,
Propylamine,11.911866062964663,10.570147999266855,11.387260509308708,11.27615080371497,11.788039969774754,11.911866062964663,11.040828388510004
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",,,,,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",18.80431142334577,19.66436045020822,18.45474498781332,18.143837074478526,,,18.33392993367499
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",14.730320234125449,14.69416442741775,15.18476109768641,13.913914605610742,14.013071079710107,14.649709839227793,14.059922412266832
Pyroglutamic acid,,25.49475000767739,25.892390696266244,,23.344749452144185,25.218309232050547,23.576912828524463
Pyrrole-2-carboxylic acid,27.889947503072513,27.84527922556969,27.565356847038604,28.17553743786595,27.565356847038604,27.95290267935469,27.84527922556969
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",,,,,,17.651854657170954,
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",,,,,,,
Quazodine,,,,27.84527922556969,,25.49475000767739,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",21.862591332617704,21.54386640331966,21.582656213233918,20.322752644759877,20.141901696362545,19.563930912449432,19.91473136247499
"Quinoline, 2,4-dimethyl-",,,,,,,
Ribitol,11.135592306661934,,10.660266727465133,,10.872061735111837,,9.851033969755363
"Ribonic acid, 2,3,4,5-tetrakis-",24.031064574203747,26.159228930822945,23.671892126953985,25.49475000767739,24.881535840261137,,16.637119023946678
S-Methyl-L-cysteine,16.709726396275332,15.994603030369563,16.135183810139637,16.02146807781511,16.24231347995814,16.02146807781511,16.61451919311857
Salsoline,16.460776870434668,15.604345428122016,15.828506576435428,15.792674009198647,16.21186793109687,15.899448165189872,16.566438106771546
Sedoheptulose anhydride,,,,,26.935332864058115,,
Ser-Leu,21.60303716763059,21.387303199361245,20.93520637833808,21.44814892156608,20.95862660177104,21.416123911906617,21.33361504688028
Serine,,,,,29.23835207198618,,28.87213728846867
Sertraline carbamoyl glucuronide,6.290750668447317,,,4.800901566367903,,5.594142138193013,2.387815451586256
Sinomenin,,,,,,,
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",19.257374789771422,18.86991126191946,18.727817380854507,19.159085421600906,18.727817380854507,19.334680948623113,19.58645817195534
Spironolactone,10.83017029097528,,,,,,
Stearic acid,26.159228930822945,15.961734109039453,20.09036378469853,,18.25980209766154,20.476145490187097,26.79773459460216
"Stigmast-5-ene, 3beta-",11.970486105124227,10.872061735111837,10.963885692473108,11.201351236364934,12.416306253809509,10.514360357323651,11.56313048544034
Suberic acid,12.880164910288897,11.613792463874047,12.483235929338054,12.46284164078222,12.042568691533763,13.78281241212321,13.46103353073559
Succinic anhydride,20.004218593953787,19.67504125803435,19.711499116990446,18.85206134570925,20.322752644759877,18.99188169085507,19.224520221109827
Supraene,13.636023726950794,12.143927090199591,12.416306253809509,,13.46103353073559,13.374205489936509,13.59624594911937
Syringaldehyde,27.70226564803909,27.777290646224767,27.655940163572666,27.889947503072513,27.655940163572666,27.889947503072513,27.70226564803909
"Tacrine, N-trimethylsilyl-",13.675307306177306,,14.059922412266832,14.998238088832094,14.752087772814258,15.686937837430403,15.18476109768641
"Talonic acid, gamma-lactone",,,,,,,
Tartronic acid,11.040828388510004,8.920915483404572,11.135592306661934,10.570147999266855,11.720535719832986,10.660266727465133,10.514360357323651
Tetradecanenitrile,,,,22.281792559093713,,,
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",18.832925198581503,18.652520378910733,18.652520378910733,18.727817380854507,18.53389624634634,18.727817380854507,18.958301595411704
Thymidine,,,,,,,
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",,,12.370355156368912,,13.065204093726635,,
Tributyl acetylcitrate,18.33392993367499,18.668616033482547,18.298549645071528,18.298549645071528,18.233522970115153,19.08619115783686,18.1669213473799
Tricine,,27.16444445888146,,,,,
Triethanolamine,10.288454557177756,7.513676344404315,8.734500306681838,9.322476641400455,9.851033969755363,9.454993044065306,8.59654024064751
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",,,,,,,
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,14.430528344963054,14.292486862368166,12.932390640462112,13.42986339630258,14.730320234125449,14.490401175957505,15.093810561445858
Trimethylsilyl oct-2-enoate ,22.47529503933838,22.281792559093713,21.90533835374844,22.10541450003973,22.72035035412313,22.013747765218515,23.268638665763092
Trimidox,20.286589146522118,19.563930912449432,18.86991126191946,18.233522970115153,,18.507257630874637,
Tris(trimethylsilyl)carbamate,27.319270389653553,26.697626715412166,27.02680591757846,27.02680591757846,27.02680591757846,27.394260303106314,27.16444445888146
Trisaminol,16.794919963997057,16.566438106771546,16.66661965770871,16.460776870434668,15.899448165189872,16.29914497978906,16.48890693268778
L-Tyrosine,19.636106587463576,19.334680948623113,19.50276059914064,19.563930912449432,19.58645817195534,19.636106587463576,19.83768566429497
Undecanedioic acid,,,,,,,
Uracil,23.170186693268388,23.344749452144185,23.74789648038563,23.268638665763092,22.59839386212323,23.170186693268388,21.582656213233918
Urea,24.81039951315844,24.881535840261137,25.829557703030808,24.227183213337735,26.159228930822945,24.81039951315844,25.028185397811264
Uridine,13.567653665524352,13.567653665524352,13.969241709863779,13.374205489936509,13.130604796863784,13.716827925963031,11.27615080371497
Valylglycine,22.193443929180415,22.193443929180415,22.193443929180415,22.14287226668576,22.10541450003973,22.412073845395906,22.47529503933838
Vanillylmandelic acid,,,,,13.42986339630258,,13.716827925963031
Xylazine,23.010471096897987,22.56359367503951,23.170186693268388,23.010471096897987,22.412073845395906,23.576912828524463,22.412073845395906
Xylitol,23.671892126953985,23.170186693268388,23.344749452144185,22.84098617702293,23.268638665763092,23.41123570577444,23.06320848115337
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",,,,,,,
Xylose,13.374205489936509,13.374205489936509,,,,13.913914605610742,12.880164910288897
