node,BiBC
Tceal8__CPX,18.35694496945331
Kcmf1__CPX,1404.5386876922023
Cep78__CPX,0.0
Apc2__CPX,955.6316859978417
Mtpn__CPX,91.41978643799592
Pthlh__CPX,257.29677754521396
Plgrkt__CPX,642.1195210001583
2-Pyrrolidinone__FEC,6.5457861712614855
Decyl oleate__FEC,4.182244841522752
Dek__CPX,333.0958974018626
Upf2__CPX,79.55688301772578
Dnajc7__CPX,704.4583642433186
4930550C14Rik__CPX,0.0
Opa1__CPX,187.9669282114422
Jph1__CPX,156.8483409112163
Lmtk3__CPX,274.15737797268764
Cyyr1__CPX,1708.4176049132875
Fundc2__CPX,666.5999404293212
Dhx9__CPX,219.77081452002483
Nfe2l2__CPX,605.9991684583698
Dynlt2b__CPX,2361.3867947120884
Gnas__CPX,567.687185289522
5430402O13Rik__CPX,20.995355023103567
Pdlim5__CPX,537.7845038093897
Lepr__CPX,73.81550137546508
Osbp__CPX,1367.481550620233
Klf3__CPX,411.372204269283
Ccdc148__CPX,467.48896445342314
Mrps18a__CPX,211.15234720325876
Stk26__CPX,1058.0609993641472
Iqgap2__CPX,750.4151362332838
Ahcyl2__CPX,331.85919398728095
Myof__CPX,43.47074538295479
Nsmf__CPX,111.03381292912344
Serp2__CPX,859.0546861897071
Rpp30__CPX,468.3182825184388
Stxbp4__CPX,821.4288545727785
Ankmy2__CPX,398.83753427963694
5-Oxohexanoic Acid__FEC,405.6588975117573
Poglut1__CPX,241.10661929496496
Grcc10__CPX,24.131919025940793
4632415L05Rik__CPX,1018.7208892836678
Deoxycholic Acid__FEC,22.61760040039872
D-Fructose__FEC,7.560678848746499
Smarca2__CPX,891.21999275284
Gdpd3__CPX,29.100933733732063
Smim15__CPX,266.6590125662981
Fgl2__CPX,7.603530648133013
Pla2g3__CPX,167.17583245835777
Strada__CPX,0.0
Zkscan8__CPX,504.7485955174826
D-(-)-Fructopyranose__FEC,46.839880615161796
Kpna4__CPX,169.9308809851988
Sh3bgrl2__CPX,154.6586977096763
Ube3c__CPX,677.670411613298
Chmp4c__CPX,596.8756984685637
Baiap2l1__CPX,641.6392230738937
Agbl3__CPX,1703.3970090758958
Sulf2__CPX,56.35899127006228
Zbtb39__CPX,0.0
Zfp975__CPX,1314.2771143647687
